p,D,seed,DX,D_diff,time,error
0.0,0.0,13,0.10714285714285714,15.0,0.51,0.22398876895705513
0.0,0.0,13,0.10714285714285714,15.0,0.52,0.22652409519921374
0.0,0.0,13,0.10714285714285714,15.0,0.53,0.22774711666256212
0.0,0.0,13,0.10714285714285714,15.0,0.54,0.2211335557246284
0.0,0.0,13,0.10714285714285714,15.0,0.55,0.22004441762413365
0.0,0.0,13,0.10714285714285714,15.0,0.56,0.2187338228619967
0.0,0.0,13,0.10714285714285714,15.0,0.5700000000000001,0.21904100265306603
0.0,0.0,13,0.10714285714285714,15.0,0.58,0.21621101496786124
0.0,0.0,13,0.10714285714285714,15.0,0.59,0.22181465604176076
0.0,0.0,13,0.10714285714285714,15.0,0.6,0.22180354898213978
0.0,0.0,13,0.10714285714285714,15.0,0.61,0.2212441111505852
0.0,0.0,13,0.10714285714285714,15.0,0.62,0.2216397062733772
0.0,0.0,13,0.10714285714285714,15.0,0.63,0.22415102698718992
0.0,0.0,13,0.10714285714285714,15.0,0.64,0.2286835699552457
0.0,0.0,13,0.10714285714285714,15.0,0.65,0.2344566579784333
0.0,0.0,13,0.10714285714285714,15.0,0.66,0.2395127271071236
0.0,0.0,13,0.10714285714285714,15.0,0.67,0.24035472970853577
0.0,0.0,13,0.10714285714285714,15.0,0.68,0.22940528184912742
0.0,0.0,13,0.10714285714285714,15.0,0.6900000000000001,0.22387084696281156
0.0,0.0,13,0.10714285714285714,15.0,0.7000000000000001,0.21985538760141785
0.0,0.0,13,0.10714285714285714,15.0,0.71,0.21470962729240795
0.0,0.0,13,0.10714285714285714,15.0,0.72,0.21473035819977246
0.0,0.0,13,0.10714285714285714,15.0,0.73,0.22457497679629856
0.0,0.0,13,0.10714285714285714,15.0,0.74,0.22376770399093532
0.0,0.0,13,0.10714285714285714,15.0,0.75,0.22590594397188749
0.0,0.0,13,0.10714285714285714,20.0,0.0,0.45716849758141553
0.0,0.0,13,0.10714285714285714,20.0,0.01,0.39267273080979975
0.0,0.0,13,0.10714285714285714,20.0,0.02,0.36414162593410443
0.0,0.0,13,0.10714285714285714,20.0,0.03,0.35029728078608857
0.0,0.0,13,0.10714285714285714,20.0,0.04,0.35496755483685816
0.0,0.0,13,0.10714285714285714,20.0,0.05,0.33960450425662414
0.0,0.0,13,0.10714285714285714,20.0,0.06,0.3232198465376504
0.0,0.0,13,0.10714285714285714,20.0,0.07,0.3107946237243584
0.0,0.0,13,0.10714285714285714,20.0,0.08,0.29729662720746713
0.0,0.0,13,0.10714285714285714,20.0,0.09,0.29197755959985033
0.0,0.0,13,0.10714285714285714,20.0,0.1,0.28837017713353147
0.0,0.0,13,0.10714285714285714,20.0,0.11,0.2810010402290016
0.0,0.0,13,0.10714285714285714,20.0,0.12,0.27830736340273016
0.0,0.0,13,0.10714285714285714,20.0,0.13,0.27734553170100024
0.0,0.0,13,0.10714285714285714,20.0,0.14,0.262940106117526
0.0,0.0,13,0.10714285714285714,20.0,0.15,0.24911657518202718
0.0,0.0,13,0.10714285714285714,20.0,0.16,0.25230650057660686
0.0,0.0,13,0.10714285714285714,20.0,0.17,0.2549972283491385
0.0,0.0,13,0.10714285714285714,20.0,0.18,0.25440712141545896
0.0,0.0,13,0.10714285714285714,20.0,0.19,0.24996087371903777
0.0,0.0,13,0.10714285714285714,20.0,0.2,0.2363024580322685
0.0,0.0,13,0.10714285714285714,20.0,0.21,0.23081847302418979
0.0,0.0,13,0.10714285714285714,20.0,0.22,0.22858344309988968
0.0,0.0,13,0.10714285714285714,20.0,0.23,0.23276552319896018
0.0,0.0,13,0.10714285714285714,20.0,0.24,0.2334000230182119
0.0,0.0,13,0.10714285714285714,20.0,0.25,0.23172081070768788
0.0,0.0,13,0.10714285714285714,20.0,0.26,0.24063407797421715
0.0,0.0,13,0.10714285714285714,20.0,0.27,0.23027131968977305
0.0,0.0,13,0.10714285714285714,20.0,0.28,0.22487225515465245
0.0,0.0,13,0.10714285714285714,20.0,0.29,0.22409100125841988
0.0,0.0,13,0.10714285714285714,20.0,0.3,0.22312368071900904
0.0,0.0,13,0.10714285714285714,20.0,0.31,0.22603430371552088
0.0,0.0,13,0.10714285714285714,20.0,0.32,0.22735015616022775
0.0,0.0,13,0.10714285714285714,20.0,0.33,0.2258649790974163
0.0,0.0,13,0.10714285714285714,20.0,0.34,0.22414478793405024
0.0,0.0,13,0.10714285714285714,20.0,0.35000000000000003,0.2315217819025679
0.0,0.0,13,0.10714285714285714,20.0,0.36,0.2351123832107667
0.0,0.0,13,0.10714285714285714,20.0,0.37,0.23511584223754073
0.0,0.0,13,0.10714285714285714,20.0,0.38,0.2350170220188903
0.0,0.0,13,0.10714285714285714,20.0,0.39,0.23314015637152205
0.0,0.0,13,0.10714285714285714,20.0,0.4,0.23628110515157927
0.0,0.0,13,0.10714285714285714,20.0,0.41000000000000003,0.23898429119374187
0.0,0.0,13,0.10714285714285714,20.0,0.42,0.24075429414315289
0.0,0.0,13,0.10714285714285714,20.0,0.43,0.23734394875698878
0.0,0.0,13,0.10714285714285714,20.0,0.44,0.2384924016967359
0.0,0.0,13,0.10714285714285714,20.0,0.45,0.235358766051835
0.0,0.0,13,0.10714285714285714,20.0,0.46,0.23173021972557845
0.0,0.0,13,0.10714285714285714,20.0,0.47000000000000003,0.2314807667166223
0.0,0.0,13,0.10714285714285714,20.0,0.48,0.22819367057432732
0.0,0.0,13,0.10714285714285714,20.0,0.49,0.2269545646045523
0.0,0.0,13,0.10714285714285714,20.0,0.5,0.23198580109985756
0.0,0.0,13,0.10714285714285714,20.0,0.51,0.23705879893160456
0.0,0.0,13,0.10714285714285714,20.0,0.52,0.2423905660617337
0.0,0.0,13,0.10714285714285714,20.0,0.53,0.24118575526319835
0.0,0.0,13,0.10714285714285714,20.0,0.54,0.23961831332673164
0.0,0.0,13,0.10714285714285714,20.0,0.55,0.22744853915612107
0.0,0.0,13,0.10714285714285714,20.0,0.56,0.21633140049646685
0.0,0.0,13,0.10714285714285714,20.0,0.5700000000000001,0.21328474402230846
0.0,0.0,13,0.10714285714285714,20.0,0.58,0.21288502148114105
0.0,0.0,13,0.10714285714285714,20.0,0.59,0.21423583062348628
0.0,0.0,13,0.10714285714285714,20.0,0.6,0.21597039580906252
0.0,0.0,13,0.10714285714285714,20.0,0.61,0.21384193867479098
0.0,0.0,13,0.10714285714285714,20.0,0.62,0.21580937433545513
0.0,0.0,13,0.10714285714285714,20.0,0.63,0.21584148497399921
0.0,0.0,13,0.10714285714285714,20.0,0.64,0.2119437099193585
0.0,0.0,13,0.10714285714285714,20.0,0.65,0.21667354772891334
0.0,0.0,13,0.10714285714285714,20.0,0.66,0.2202421453674576
0.0,0.0,13,0.10714285714285714,20.0,0.67,0.2294425641841441
0.0,0.0,13,0.10714285714285714,20.0,0.68,0.2392799631737001
0.0,0.0,13,0.10714285714285714,20.0,0.6900000000000001,0.24443898495357597
0.0,0.0,13,0.10714285714285714,20.0,0.7000000000000001,0.23637458880991583
0.0,0.0,13,0.10714285714285714,20.0,0.71,0.2312054902475718
0.0,0.0,13,0.10714285714285714,20.0,0.72,0.23105049412216824
0.0,0.0,13,0.10714285714285714,20.0,0.73,0.22658926506083013
0.0,0.0,13,0.10714285714285714,20.0,0.74,0.23053353492833903
0.0,0.0,13,0.10714285714285714,20.0,0.75,0.22521050455452518
0.0,0.0,13,0.10714285714285714,25.0,0.0,0.40516419930334885
0.0,0.0,13,0.10714285714285714,25.0,0.01,0.36287916494695854
0.0,0.0,13,0.10714285714285714,25.0,0.02,0.3297075210246241
0.0,0.0,13,0.10714285714285714,25.0,0.03,0.32188960998011434
0.0,0.0,13,0.10714285714285714,25.0,0.04,0.3138585900916982
0.0,0.0,13,0.10714285714285714,25.0,0.05,0.30892399970282225
0.0,0.0,13,0.10714285714285714,25.0,0.06,0.2873921024601359
0.0,0.0,13,0.10714285714285714,25.0,0.07,0.27419118155750527
0.0,0.0,13,0.10714285714285714,25.0,0.08,0.27247296290452167
0.0,0.0,13,0.10714285714285714,25.0,0.09,0.26111304236617117
0.0,0.0,13,0.10714285714285714,25.0,0.1,0.2638103545534101
0.0,0.0,13,0.10714285714285714,25.0,0.11,0.27002732318879075
0.0,0.0,13,0.10714285714285714,25.0,0.12,0.26159301633319165
0.0,0.0,13,0.10714285714285714,25.0,0.13,0.2607858419826149
0.0,0.0,13,0.10714285714285714,25.0,0.14,0.2643435368427413
0.0,0.0,13,0.10714285714285714,25.0,0.15,0.26845910374574095
0.0,0.0,13,0.10714285714285714,25.0,0.16,0.2636379420966642
0.0,0.0,13,0.10714285714285714,25.0,0.17,0.2556902304334354
0.0,0.0,13,0.10714285714285714,25.0,0.18,0.252297248490994
0.0,0.0,13,0.10714285714285714,25.0,0.19,0.25611563382167074
0.0,0.0,13,0.10714285714285714,25.0,0.2,0.2536073163483132
0.0,0.0,13,0.10714285714285714,25.0,0.21,0.24299144732974143
0.0,0.0,13,0.10714285714285714,25.0,0.22,0.23740140809379104
0.0,0.0,13,0.10714285714285714,25.0,0.23,0.2371347178313658
0.0,0.0,13,0.10714285714285714,25.0,0.24,0.24759194679222662
0.0,0.0,13,0.10714285714285714,25.0,0.25,0.2515477435717614
0.0,0.0,13,0.10714285714285714,25.0,0.26,0.24326710870350673
0.0,0.0,13,0.10714285714285714,25.0,0.27,0.23546018108265437
0.0,0.0,13,0.10714285714285714,25.0,0.28,0.23293951492920045
0.0,0.0,13,0.10714285714285714,25.0,0.29,0.22824195469191896
0.0,0.0,13,0.10714285714285714,25.0,0.3,0.22854088954969348
0.0,0.0,13,0.10714285714285714,25.0,0.31,0.23145989564436134
0.0,0.0,13,0.10714285714285714,25.0,0.32,0.23142884338105965
0.0,0.0,13,0.10714285714285714,25.0,0.33,0.2361893416604878
0.0,0.0,13,0.10714285714285714,25.0,0.34,0.23582996030253012
0.0,0.0,13,0.10714285714285714,25.0,0.35000000000000003,0.23967660263466944
0.0,0.0,13,0.10714285714285714,25.0,0.36,0.2404090305692807
0.0,0.0,13,0.10714285714285714,25.0,0.37,0.23947754317220307
0.0,0.0,13,0.10714285714285714,25.0,0.38,0.24518735680287487
0.0,0.0,13,0.10714285714285714,25.0,0.39,0.24319267785243417
0.0,0.0,13,0.10714285714285714,25.0,0.4,0.23830151249907594
0.0,0.0,13,0.10714285714285714,25.0,0.41000000000000003,0.2353638549013804
0.0,0.0,13,0.10714285714285714,25.0,0.42,0.23417923361097234
0.0,0.0,13,0.10714285714285714,25.0,0.43,0.23459542293857194
0.0,0.0,13,0.10714285714285714,25.0,0.44,0.232660315038938
0.0,0.0,13,0.10714285714285714,25.0,0.45,0.23268504861549186
0.0,0.0,13,0.10714285714285714,25.0,0.46,0.23215110468499017
0.0,0.0,13,0.10714285714285714,25.0,0.47000000000000003,0.23676028435586635
0.0,0.0,13,0.10714285714285714,25.0,0.48,0.24163387828302965
0.0,0.0,13,0.10714285714285714,25.0,0.49,0.24917936723223477
0.0,0.0,13,0.10714285714285714,25.0,0.5,0.23631259819574307
0.0,0.0,13,0.10714285714285714,25.0,0.51,0.23359482157167313
0.0,0.0,13,0.10714285714285714,25.0,0.52,0.2329696194753318
0.0,0.0,13,0.10714285714285714,25.0,0.53,0.22727854099257266
0.0,0.0,13,0.10714285714285714,25.0,0.54,0.22115056397740315
0.0,0.0,13,0.10714285714285714,25.0,0.55,0.22173188984362327
0.0,0.0,13,0.10714285714285714,25.0,0.56,0.2219124796334924
0.0,0.0,13,0.10714285714285714,25.0,0.5700000000000001,0.22507932049342694
0.0,0.0,13,0.10714285714285714,25.0,0.58,0.23240339272380128
0.0,0.0,13,0.10714285714285714,25.0,0.59,0.23282691260728988
0.0,0.0,13,0.10714285714285714,25.0,0.6,0.23112861610303057
0.0,0.0,13,0.10714285714285714,25.0,0.61,0.2371231919122993
0.0,0.0,13,0.10714285714285714,25.0,0.62,0.24165840750322296
0.0,0.0,13,0.10714285714285714,25.0,0.63,0.24965789862590831
0.0,0.0,13,0.10714285714285714,25.0,0.64,0.24741713514157357
0.0,0.0,13,0.10714285714285714,25.0,0.65,0.2432066978144519
0.0,0.0,13,0.10714285714285714,25.0,0.66,0.24298984903465107
0.0,0.0,13,0.10714285714285714,25.0,0.67,0.23994528440591867
0.0,0.0,13,0.10714285714285714,25.0,0.68,0.23223122151136918
0.0,0.0,13,0.10714285714285714,25.0,0.6900000000000001,0.22999102360219065
0.0,0.0,13,0.10714285714285714,25.0,0.7000000000000001,0.23877273660748316
0.0,0.0,13,0.10714285714285714,25.0,0.71,0.23910985128567724
0.0,0.0,13,0.10714285714285714,25.0,0.72,0.23261875163837292
0.0,0.0,13,0.10714285714285714,25.0,0.73,0.2266152551109272
0.0,0.0,13,0.10714285714285714,25.0,0.74,0.22535028142180658
0.0,0.0,13,0.10714285714285714,25.0,0.75,0.22482429371402693
0.0,0.0,13,0.10714285714285714,30.0,0.0,0.4521307928013719
0.0,0.0,13,0.10714285714285714,30.0,0.01,0.4063203025434063
0.0,0.0,13,0.10714285714285714,30.0,0.02,0.36749304750085426
0.0,0.0,13,0.10714285714285714,30.0,0.03,0.35478057404920366
0.0,0.0,13,0.10714285714285714,30.0,0.04,0.3284483443784651
0.0,0.0,13,0.10714285714285714,30.0,0.05,0.3041095752025429
0.0,0.0,13,0.10714285714285714,30.0,0.06,0.29839163515142264
0.0,0.0,13,0.10714285714285714,30.0,0.07,0.2945446783199329
0.0,0.0,13,0.10714285714285714,30.0,0.08,0.28510098634929276
0.0,0.0,13,0.10714285714285714,30.0,0.09,0.26788430497531485
0.0,0.0,13,0.10714285714285714,30.0,0.1,0.2661391672130726
0.0,0.0,13,0.10714285714285714,30.0,0.11,0.25877333625829363
0.0,0.0,13,0.10714285714285714,30.0,0.12,0.25118394642202024
0.0,0.0,13,0.10714285714285714,30.0,0.13,0.243388218627466
0.0,0.0,13,0.10714285714285714,30.0,0.14,0.2333826878962107
0.0,0.0,13,0.10714285714285714,30.0,0.15,0.23694921825082096
0.0,0.0,13,0.10714285714285714,30.0,0.16,0.23964402560983103
0.0,0.0,13,0.10714285714285714,30.0,0.17,0.23736129427519764
0.0,0.0,13,0.10714285714285714,30.0,0.18,0.24232266999116261
0.0,0.0,13,0.10714285714285714,30.0,0.19,0.23867961890216718
0.0,0.0,13,0.10714285714285714,30.0,0.2,0.2292767460228279
0.0,0.0,13,0.10714285714285714,30.0,0.21,0.23105463383846178
0.0,0.0,13,0.10714285714285714,30.0,0.22,0.2332870715485574
0.0,0.0,13,0.10714285714285714,30.0,0.23,0.22205228882705486
0.0,0.0,13,0.10714285714285714,30.0,0.24,0.2228113266195255
0.0,0.0,13,0.10714285714285714,30.0,0.25,0.22278161150189393
0.0,0.0,13,0.10714285714285714,30.0,0.26,0.22151320356430704
0.0,0.0,13,0.10714285714285714,30.0,0.27,0.22754873108201729
0.0,0.0,13,0.10714285714285714,30.0,0.28,0.227336942870881
0.0,0.0,13,0.10714285714285714,30.0,0.29,0.2241330153773794
0.0,0.0,13,0.10714285714285714,30.0,0.3,0.22556094270853796
0.0,0.0,13,0.10714285714285714,30.0,0.31,0.23304509647586547
0.0,0.0,13,0.10714285714285714,30.0,0.32,0.2258087359806523
0.0,0.0,13,0.10714285714285714,30.0,0.33,0.21967429338554295
0.0,0.0,13,0.10714285714285714,30.0,0.34,0.2201239577466924
0.0,0.0,13,0.10714285714285714,30.0,0.35000000000000003,0.21668211880578125
0.0,0.0,13,0.10714285714285714,30.0,0.36,0.2186609117257952
0.0,0.0,13,0.10714285714285714,30.0,0.37,0.21872004501778555
0.0,0.0,13,0.10714285714285714,30.0,0.38,0.21753338827956065
0.0,0.0,13,0.10714285714285714,30.0,0.39,0.22093569796242604
0.0,0.0,13,0.10714285714285714,30.0,0.4,0.22018207921772803
0.0,0.0,13,0.10714285714285714,30.0,0.41000000000000003,0.20988298490602478
0.0,0.0,13,0.10714285714285714,30.0,0.42,0.21018640777537423
0.0,0.0,13,0.10714285714285714,30.0,0.43,0.208961402735756
0.0,0.0,13,0.10714285714285714,30.0,0.44,0.20738486230929887
0.0,0.0,13,0.10714285714285714,30.0,0.45,0.2116207611206028
0.0,0.0,13,0.10714285714285714,30.0,0.46,0.21176019739349838
0.0,0.0,13,0.10714285714285714,30.0,0.47000000000000003,0.21401716693468403
0.0,0.0,13,0.10714285714285714,30.0,0.48,0.21352692676322022
0.0,0.0,13,0.10714285714285714,30.0,0.49,0.2111034571010294
0.0,0.0,13,0.10714285714285714,30.0,0.5,0.2203155777427208
0.0,0.0,13,0.10714285714285714,30.0,0.51,0.2200763826707179
0.0,0.0,13,0.10714285714285714,30.0,0.52,0.22440423217597674
0.0,0.0,13,0.10714285714285714,30.0,0.53,0.22357494152469345
0.0,0.0,13,0.10714285714285714,30.0,0.54,0.2182444273804962
0.0,0.0,13,0.10714285714285714,30.0,0.55,0.22700035512678884
0.0,0.0,13,0.10714285714285714,30.0,0.56,0.2358447651633229
0.0,0.0,13,0.10714285714285714,30.0,0.5700000000000001,0.2365607503067754
0.0,0.0,13,0.10714285714285714,30.0,0.58,0.23021349062032648
0.0,0.0,13,0.10714285714285714,30.0,0.59,0.22698236723483534
0.0,0.0,13,0.10714285714285714,30.0,0.6,0.22162019554686913
0.0,0.0,13,0.10714285714285714,30.0,0.61,0.2178960377734415
0.0,0.0,13,0.10714285714285714,30.0,0.62,0.22598603918003568
0.0,0.0,13,0.10714285714285714,30.0,0.63,0.2279278438237319
0.0,0.0,13,0.10714285714285714,30.0,0.64,0.22115971357886152
0.0,0.0,13,0.10714285714285714,30.0,0.65,0.23194198670151217
0.0,0.0,13,0.10714285714285714,30.0,0.66,0.22933725671304617
0.0,0.0,13,0.10714285714285714,30.0,0.67,0.23954339366980162
0.0,0.0,13,0.10714285714285714,30.0,0.68,0.24297091110900634
0.0,0.0,13,0.10714285714285714,30.0,0.6900000000000001,0.24300765640987662
0.0,0.0,13,0.10714285714285714,30.0,0.7000000000000001,0.23937887221858933
0.0,0.0,13,0.10714285714285714,30.0,0.71,0.23441370348859028
0.0,0.0,13,0.10714285714285714,30.0,0.72,0.21843417073773422
0.0,0.0,13,0.10714285714285714,30.0,0.73,0.2099697777914739
0.0,0.0,13,0.10714285714285714,30.0,0.74,0.2087552569483694
0.0,0.0,13,0.10714285714285714,30.0,0.75,0.20826646257253487
0.0,0.0,13,0.10714285714285714,40.0,0.0,0.46004521351072913
0.0,0.0,13,0.10714285714285714,40.0,0.01,0.4095381060543303
0.0,0.0,13,0.10714285714285714,40.0,0.02,0.35113758345967105
0.0,0.0,13,0.10714285714285714,40.0,0.03,0.34142065786513304
0.0,0.0,13,0.10714285714285714,40.0,0.04,0.32553609691441804
0.0,0.0,13,0.10714285714285714,40.0,0.05,0.3043115766057679
0.0,0.0,13,0.10714285714285714,40.0,0.06,0.3042939712321205
0.0,0.0,13,0.10714285714285714,40.0,0.07,0.3022759942501949
0.0,0.0,13,0.10714285714285714,40.0,0.08,0.28879129324931796
0.0,0.0,13,0.10714285714285714,40.0,0.09,0.27837597884483345
0.0,0.0,13,0.10714285714285714,40.0,0.1,0.2734784888685428
0.0,0.0,13,0.10714285714285714,40.0,0.11,0.258347144642204
0.0,0.0,13,0.10714285714285714,40.0,0.12,0.2455937003052171
0.0,0.0,13,0.10714285714285714,40.0,0.13,0.24666932312075732
0.0,0.0,13,0.10714285714285714,40.0,0.14,0.23857305032585113
0.0,0.0,13,0.10714285714285714,40.0,0.15,0.2359043801689855
0.0,0.0,13,0.10714285714285714,40.0,0.16,0.24026264134753333
0.0,0.0,13,0.10714285714285714,40.0,0.17,0.2278028112893884
0.0,0.0,13,0.10714285714285714,40.0,0.18,0.22307275273215446
0.0,0.0,13,0.10714285714285714,40.0,0.19,0.21332507977058926
0.0,0.0,13,0.10714285714285714,40.0,0.2,0.21021217063142228
0.0,0.0,13,0.10714285714285714,40.0,0.21,0.2221063868408862
0.0,0.0,13,0.10714285714285714,40.0,0.22,0.2275017633797925
0.0,0.0,13,0.10714285714285714,40.0,0.23,0.22372349600706956
0.0,0.0,13,0.10714285714285714,40.0,0.24,0.22319067536089357
0.0,0.0,13,0.10714285714285714,40.0,0.25,0.2183635750758041
0.0,0.0,13,0.10714285714285714,40.0,0.26,0.22513626053221808
0.0,0.0,13,0.10714285714285714,40.0,0.27,0.22581297243459375
0.0,0.0,13,0.10714285714285714,40.0,0.28,0.21918742314292167
0.0,0.0,13,0.10714285714285714,40.0,0.29,0.22184225808405278
0.0,0.0,13,0.10714285714285714,40.0,0.3,0.2234937982785855
0.0,0.0,13,0.10714285714285714,40.0,0.31,0.22527630576384217
0.0,0.0,13,0.10714285714285714,40.0,0.32,0.2264370170951244
0.0,0.0,13,0.10714285714285714,40.0,0.33,0.2327848440837527
0.0,0.0,13,0.10714285714285714,40.0,0.34,0.2370164478017898
0.0,0.0,13,0.10714285714285714,40.0,0.35000000000000003,0.23869070849379256
0.0,0.0,13,0.10714285714285714,40.0,0.36,0.23798594406969478
0.0,0.0,13,0.10714285714285714,40.0,0.37,0.2371970251176466
0.0,0.0,13,0.10714285714285714,40.0,0.38,0.2393960791141594
0.0,0.0,13,0.10714285714285714,40.0,0.39,0.2343128161338275
0.0,0.0,13,0.10714285714285714,40.0,0.4,0.22629898855110872
0.0,0.0,13,0.10714285714285714,40.0,0.41000000000000003,0.22522871075257772
0.0,0.0,13,0.10714285714285714,40.0,0.42,0.23093896591288893
0.0,0.0,13,0.10714285714285714,40.0,0.43,0.24196686496863862
0.0,0.0,13,0.10714285714285714,40.0,0.44,0.2417903578744946
0.0,0.0,13,0.10714285714285714,40.0,0.45,0.2522814301399421
0.0,0.0,13,0.10714285714285714,40.0,0.46,0.24858741597329714
0.0,0.0,13,0.10714285714285714,40.0,0.47000000000000003,0.23918807269171485
0.0,0.0,13,0.10714285714285714,40.0,0.48,0.23266052407408355
0.0,0.0,13,0.10714285714285714,40.0,0.49,0.22817873467648322
0.0,0.0,13,0.10714285714285714,40.0,0.5,0.2322684358953759
0.0,0.0,13,0.10714285714285714,40.0,0.51,0.23827145817350293
0.0,0.0,13,0.10714285714285714,40.0,0.52,0.23889816551795365
0.0,0.0,13,0.10714285714285714,40.0,0.53,0.22869390835769962
0.0,0.0,13,0.10714285714285714,40.0,0.54,0.23070125687224466
0.0,0.0,13,0.10714285714285714,40.0,0.55,0.23505966168639963
0.0,0.0,13,0.10714285714285714,40.0,0.56,0.23509968798172676
0.0,0.0,13,0.10714285714285714,40.0,0.5700000000000001,0.23448219760510444
0.0,0.0,13,0.10714285714285714,40.0,0.58,0.22763740505150215
0.0,0.0,13,0.10714285714285714,40.0,0.59,0.21853184103089499
0.0,0.0,13,0.10714285714285714,40.0,0.6,0.22097650126518528
0.0,0.0,13,0.10714285714285714,40.0,0.61,0.22926442388365048
0.0,0.0,13,0.10714285714285714,40.0,0.62,0.23216159091010447
0.0,0.0,13,0.10714285714285714,40.0,0.63,0.23516643626028025
0.0,0.0,13,0.10714285714285714,40.0,0.64,0.23352865866140907
0.0,0.0,13,0.10714285714285714,40.0,0.65,0.23735666792869226
0.0,0.0,13,0.10714285714285714,40.0,0.66,0.22986074594252281
0.0,0.0,13,0.10714285714285714,40.0,0.67,0.2318580910417787
0.0,0.0,13,0.10714285714285714,40.0,0.68,0.2343266322682691
0.0,0.0,13,0.10714285714285714,40.0,0.6900000000000001,0.24316608172353388
0.0,0.0,13,0.10714285714285714,40.0,0.7000000000000001,0.2511139633424934
0.0,0.0,13,0.10714285714285714,40.0,0.71,0.2412077413807408
0.0,0.0,13,0.10714285714285714,40.0,0.72,0.23376927577421064
0.0,0.0,13,0.10714285714285714,40.0,0.73,0.23399144678101283
0.0,0.0,13,0.10714285714285714,40.0,0.74,0.2326643641770041
0.0,0.0,13,0.10714285714285714,40.0,0.75,0.23161672707177153
0.0,0.0,13,0.10714285714285714,50.0,0.0,0.45100010690477854
0.0,0.0,13,0.10714285714285714,50.0,0.01,0.40069511234436744
0.0,0.0,13,0.10714285714285714,50.0,0.02,0.38231102024478536
0.0,0.0,13,0.10714285714285714,50.0,0.03,0.34684891207270707
0.0,0.0,13,0.10714285714285714,50.0,0.04,0.3422961797332225
0.0,0.0,13,0.10714285714285714,50.0,0.05,0.32174322298601105
0.0,0.0,13,0.10714285714285714,50.0,0.06,0.29939355784278476
0.0,0.0,13,0.10714285714285714,50.0,0.07,0.2936938595638663
0.0,0.0,13,0.10714285714285714,50.0,0.08,0.28585051223783964
0.0,0.0,13,0.10714285714285714,50.0,0.09,0.2851358890421188
0.0,0.0,13,0.10714285714285714,50.0,0.1,0.2851211936827818
0.0,0.0,13,0.10714285714285714,50.0,0.11,0.2727583063441617
0.0,0.0,13,0.10714285714285714,50.0,0.12,0.26544541058259935
0.0,0.0,13,0.10714285714285714,50.0,0.13,0.26586662232377456
0.0,0.0,13,0.10714285714285714,50.0,0.14,0.25821873895305236
0.0,0.0,13,0.10714285714285714,50.0,0.15,0.2494359789835933
0.0,0.0,13,0.10714285714285714,50.0,0.16,0.24873841899754226
0.0,0.0,13,0.10714285714285714,50.0,0.17,0.24682539347261542
0.0,0.0,13,0.10714285714285714,50.0,0.18,0.2414382643403118
0.0,0.0,13,0.10714285714285714,50.0,0.19,0.24481696708929326
0.0,0.0,13,0.10714285714285714,50.0,0.2,0.24556740712338967
0.0,0.0,13,0.10714285714285714,50.0,0.21,0.2378830706164058
0.0,0.0,13,0.10714285714285714,50.0,0.22,0.24059768397258727
0.0,0.0,13,0.10714285714285714,50.0,0.23,0.23859495746051462
0.0,0.0,13,0.10714285714285714,50.0,0.24,0.23506032642559066
0.0,0.0,13,0.10714285714285714,50.0,0.25,0.2278940640722717
0.0,0.0,13,0.10714285714285714,50.0,0.26,0.22410845973569016
0.0,0.0,13,0.10714285714285714,50.0,0.27,0.22164221199360987
0.0,0.0,13,0.10714285714285714,50.0,0.28,0.2228825779819742
0.0,0.0,13,0.10714285714285714,50.0,0.29,0.22083474010586043
0.0,0.0,13,0.10714285714285714,50.0,0.3,0.2210664318268467
0.0,0.0,13,0.10714285714285714,50.0,0.31,0.2197930605282702
0.0,0.0,13,0.10714285714285714,50.0,0.32,0.22436399482165484
0.0,0.0,13,0.10714285714285714,50.0,0.33,0.22608112362538832
0.0,0.0,13,0.10714285714285714,50.0,0.34,0.22276981128404064
0.0,0.0,13,0.10714285714285714,50.0,0.35000000000000003,0.21931539300819308
0.0,0.0,13,0.10714285714285714,50.0,0.36,0.21846916695893456
0.0,0.0,13,0.10714285714285714,50.0,0.37,0.22030137461290664
0.0,0.0,13,0.10714285714285714,50.0,0.38,0.21876165622561736
0.0,0.0,13,0.10714285714285714,50.0,0.39,0.21611023815862035
0.0,0.0,13,0.10714285714285714,50.0,0.4,0.21857774363212265
0.0,0.0,13,0.10714285714285714,50.0,0.41000000000000003,0.22632836371139392
0.0,0.0,13,0.10714285714285714,50.0,0.42,0.23127765499460698
0.0,0.0,13,0.10714285714285714,50.0,0.43,0.23009190758635029
0.0,0.0,13,0.10714285714285714,50.0,0.44,0.22626439216687594
0.0,0.0,13,0.10714285714285714,50.0,0.45,0.22621528260582985
0.0,0.0,13,0.10714285714285714,50.0,0.46,0.22446477599672887
0.0,0.0,13,0.10714285714285714,50.0,0.47000000000000003,0.23312900984307966
0.0,0.0,13,0.10714285714285714,50.0,0.48,0.2389103281442228
0.0,0.0,13,0.10714285714285714,50.0,0.49,0.22698689093387828
0.0,0.0,13,0.10714285714285714,50.0,0.5,0.21694548647753484
0.0,0.0,13,0.10714285714285714,50.0,0.51,0.2143445686396462
0.0,0.0,13,0.10714285714285714,50.0,0.52,0.21605256706263976
0.0,0.0,13,0.10714285714285714,50.0,0.53,0.21708367536698348
0.0,0.0,13,0.10714285714285714,50.0,0.54,0.21679145815174114
