seed,dx,D_diff,time,abs_theta_error
12,0.05,10.0,0.6,0
12,0.05,10.0,0.62,180
12,0.05,10.0,0.64,90
12,0.05,10.0,0.66,45
12,0.05,10.0,0.68,90
12,0.05,10.0,0.7000000000000001,45
12,0.05,10.0,0.72,0
12,0.05,10.0,0.74,0
12,0.05,15.0,0.0,90
12,0.05,15.0,0.02,0
12,0.05,15.0,0.04,45
12,0.05,15.0,0.06,180
12,0.05,15.0,0.08,0
12,0.05,15.0,0.1,45
12,0.05,15.0,0.12,135
12,0.05,15.0,0.14,0
12,0.05,15.0,0.16,45
12,0.05,15.0,0.18,135
12,0.05,15.0,0.2,90
12,0.05,15.0,0.22,90
12,0.05,15.0,0.24,90
12,0.05,15.0,0.26,90
12,0.05,15.0,0.28,45
12,0.05,15.0,0.3,0
12,0.05,15.0,0.32,135
12,0.05,15.0,0.34,45
12,0.05,15.0,0.36,90
12,0.05,15.0,0.38,45
12,0.05,15.0,0.4,135
12,0.05,15.0,0.42,0
12,0.05,15.0,0.44,90
12,0.05,15.0,0.46,0
12,0.05,15.0,0.48,0
12,0.05,15.0,0.5,0
12,0.05,15.0,0.52,45
12,0.05,15.0,0.54,0
12,0.05,15.0,0.56,45
12,0.05,15.0,0.58,135
12,0.05,15.0,0.6,0
12,0.05,15.0,0.62,180
12,0.05,15.0,0.64,0
12,0.05,15.0,0.66,90
12,0.05,15.0,0.68,45
12,0.05,15.0,0.7000000000000001,135
12,0.05,15.0,0.72,45
12,0.05,15.0,0.74,0
12,0.05,20.0,0.0,135
12,0.05,20.0,0.02,135
12,0.05,20.0,0.04,45
12,0.05,20.0,0.06,0
12,0.05,20.0,0.08,45
12,0.05,20.0,0.1,0
12,0.05,20.0,0.12,0
12,0.05,20.0,0.14,180
12,0.05,20.0,0.16,180
12,0.05,20.0,0.18,0
12,0.05,20.0,0.2,0
12,0.05,20.0,0.22,0
12,0.05,20.0,0.24,90
12,0.05,20.0,0.26,90
12,0.05,20.0,0.28,0
12,0.05,20.0,0.3,45
12,0.05,20.0,0.32,0
12,0.05,20.0,0.34,180
12,0.05,20.0,0.36,45
12,0.05,20.0,0.38,135
12,0.05,20.0,0.4,135
12,0.05,20.0,0.42,0
12,0.05,20.0,0.44,45
12,0.05,20.0,0.46,0
12,0.05,20.0,0.48,45
12,0.05,20.0,0.5,135
12,0.05,20.0,0.52,0
12,0.05,20.0,0.54,135
12,0.05,20.0,0.56,45
12,0.05,20.0,0.58,90
12,0.05,20.0,0.6,90
12,0.05,20.0,0.62,90
12,0.05,20.0,0.64,180
12,0.05,20.0,0.66,45
12,0.05,20.0,0.68,90
12,0.05,20.0,0.7000000000000001,135
12,0.05,20.0,0.72,0
12,0.05,20.0,0.74,0
12,0.05,25.0,0.0,0
12,0.05,25.0,0.02,0
12,0.05,25.0,0.04,90
12,0.05,25.0,0.06,135
12,0.05,25.0,0.08,0
12,0.05,25.0,0.1,90
12,0.05,25.0,0.12,0
12,0.05,25.0,0.14,0
12,0.05,25.0,0.16,45
12,0.05,25.0,0.18,0
12,0.05,25.0,0.2,180
12,0.05,25.0,0.22,90
12,0.05,25.0,0.24,45
12,0.05,25.0,0.26,135
12,0.05,25.0,0.28,0
12,0.05,25.0,0.3,0
12,0.05,25.0,0.32,0
12,0.05,25.0,0.34,135
12,0.05,25.0,0.36,90
12,0.05,25.0,0.38,90
12,0.05,25.0,0.4,0
12,0.05,25.0,0.42,45
12,0.05,25.0,0.44,180
12,0.05,25.0,0.46,135
12,0.05,25.0,0.48,180
12,0.05,25.0,0.5,0
12,0.05,25.0,0.52,45
12,0.05,25.0,0.54,135
12,0.05,25.0,0.56,0
12,0.05,25.0,0.58,180
12,0.05,25.0,0.6,0
12,0.05,25.0,0.62,0
12,0.05,25.0,0.64,0
12,0.05,25.0,0.66,0
12,0.05,25.0,0.68,45
12,0.05,25.0,0.7000000000000001,0
12,0.05,25.0,0.72,0
12,0.05,25.0,0.74,180
12,0.05,30.0,0.0,0
12,0.05,30.0,0.02,135
12,0.05,30.0,0.04,45
12,0.05,30.0,0.06,45
12,0.05,30.0,0.08,0
12,0.05,30.0,0.1,0
12,0.05,30.0,0.12,0
12,0.05,30.0,0.14,180
12,0.05,30.0,0.16,180
12,0.05,30.0,0.18,180
12,0.05,30.0,0.2,45
12,0.05,30.0,0.22,135
12,0.05,30.0,0.24,90
12,0.05,30.0,0.26,90
12,0.05,30.0,0.28,135
12,0.05,30.0,0.3,0
12,0.05,30.0,0.32,135
12,0.05,30.0,0.34,45
12,0.05,30.0,0.36,0
12,0.05,30.0,0.38,135
12,0.05,30.0,0.4,90
12,0.05,30.0,0.42,90
12,0.05,30.0,0.44,90
12,0.05,30.0,0.46,0
12,0.05,30.0,0.48,45
12,0.05,30.0,0.5,135
12,0.05,30.0,0.52,90
12,0.05,30.0,0.54,135
12,0.05,30.0,0.56,135
12,0.05,30.0,0.58,135
12,0.05,30.0,0.6,135
12,0.05,30.0,0.62,45
12,0.05,30.0,0.64,0
12,0.05,30.0,0.66,0
12,0.05,30.0,0.68,0
12,0.05,30.0,0.7000000000000001,180
12,0.05,30.0,0.72,135
12,0.05,30.0,0.74,0
12,0.05,40.0,0.0,45
12,0.05,40.0,0.02,0
12,0.05,40.0,0.04,0
12,0.05,40.0,0.06,45
12,0.05,40.0,0.08,0
12,0.05,40.0,0.1,90
12,0.05,40.0,0.12,135
12,0.05,40.0,0.14,45
12,0.05,40.0,0.16,45
12,0.05,40.0,0.18,135
12,0.05,40.0,0.2,0
12,0.05,40.0,0.22,45
12,0.05,40.0,0.24,45
12,0.05,40.0,0.26,45
12,0.05,40.0,0.28,180
12,0.05,40.0,0.3,90
12,0.05,40.0,0.32,0
12,0.05,40.0,0.34,45
12,0.05,40.0,0.36,45
12,0.05,40.0,0.38,45
12,0.05,40.0,0.4,90
12,0.05,40.0,0.42,90
12,0.05,40.0,0.44,90
12,0.05,40.0,0.46,135
12,0.05,40.0,0.48,90
12,0.05,40.0,0.5,45
12,0.05,40.0,0.52,90
12,0.05,40.0,0.54,45
12,0.05,40.0,0.56,135
12,0.05,40.0,0.58,90
12,0.05,40.0,0.6,45
12,0.05,40.0,0.62,90
12,0.05,40.0,0.64,0
12,0.05,40.0,0.66,135
12,0.05,40.0,0.68,0
12,0.05,40.0,0.7000000000000001,45
12,0.05,40.0,0.72,135
12,0.05,40.0,0.74,90
12,0.05,50.0,0.0,45
12,0.05,50.0,0.02,180
12,0.05,50.0,0.04,135
12,0.05,50.0,0.06,45
12,0.05,50.0,0.08,180
12,0.05,50.0,0.1,90
12,0.05,50.0,0.12,90
12,0.05,50.0,0.14,45
12,0.05,50.0,0.16,0
12,0.05,50.0,0.18,0
12,0.05,50.0,0.2,0
12,0.05,50.0,0.22,135
12,0.05,50.0,0.24,45
12,0.05,50.0,0.26,135
12,0.05,50.0,0.28,135
12,0.05,50.0,0.3,45
12,0.05,50.0,0.32,0
12,0.05,50.0,0.34,90
12,0.05,50.0,0.36,90
12,0.05,50.0,0.38,90
12,0.05,50.0,0.4,45
12,0.05,50.0,0.42,45
12,0.05,50.0,0.44,0
12,0.05,50.0,0.46,45
12,0.05,50.0,0.48,90
12,0.05,50.0,0.5,0
12,0.05,50.0,0.52,90
12,0.05,50.0,0.54,180
12,0.05,50.0,0.56,180
12,0.05,50.0,0.58,180
12,0.05,50.0,0.6,45
12,0.05,50.0,0.62,45
12,0.05,50.0,0.64,135
12,0.05,50.0,0.66,45
12,0.05,50.0,0.68,180
12,0.05,50.0,0.7000000000000001,180
12,0.05,50.0,0.72,180
12,0.05,50.0,0.74,90
12,0.05,100.0,0.0,0
12,0.05,100.0,0.02,0
12,0.05,100.0,0.04,45
12,0.05,100.0,0.06,90
12,0.05,100.0,0.08,0
12,0.05,100.0,0.1,135
12,0.05,100.0,0.12,135
12,0.05,100.0,0.14,45
12,0.05,100.0,0.16,0
12,0.05,100.0,0.18,45
12,0.05,100.0,0.2,135
12,0.05,100.0,0.22,90
12,0.05,100.0,0.24,180
12,0.05,100.0,0.26,180
12,0.05,100.0,0.28,90
12,0.05,100.0,0.3,180
12,0.05,100.0,0.32,180
12,0.05,100.0,0.34,135
12,0.05,100.0,0.36,135
12,0.05,100.0,0.38,45
12,0.05,100.0,0.4,45
12,0.05,100.0,0.42,45
12,0.05,100.0,0.44,0
12,0.05,100.0,0.46,135
12,0.05,100.0,0.48,135
12,0.05,100.0,0.5,90
12,0.05,100.0,0.52,45
12,0.05,100.0,0.54,45
12,0.05,100.0,0.56,45
12,0.05,100.0,0.58,0
12,0.05,100.0,0.6,45
12,0.05,100.0,0.62,45
12,0.05,100.0,0.64,45
12,0.05,100.0,0.66,135
12,0.05,100.0,0.68,45
12,0.05,100.0,0.7000000000000001,45
12,0.05,100.0,0.72,0
12,0.05,100.0,0.74,45
13,0.05,0.0,0.0,0
13,0.05,0.0,0.02,0
13,0.05,0.0,0.04,0
13,0.05,0.0,0.06,90
13,0.05,0.0,0.08,45
13,0.05,0.0,0.1,0
13,0.05,0.0,0.12,45
13,0.05,0.0,0.14,0
13,0.05,0.0,0.16,90
13,0.05,0.0,0.18,45
13,0.05,0.0,0.2,0
13,0.05,0.0,0.22,45
13,0.05,0.0,0.24,0
13,0.05,0.0,0.26,0
13,0.05,0.0,0.28,45
13,0.05,0.0,0.3,45
13,0.05,0.0,0.32,45
13,0.05,0.0,0.34,45
13,0.05,0.0,0.36,0
13,0.05,0.0,0.38,0
13,0.05,0.0,0.4,0
13,0.05,0.0,0.42,0
13,0.05,0.0,0.44,45
13,0.05,0.0,0.46,0
13,0.05,0.0,0.48,0
13,0.05,0.0,0.5,0
13,0.05,0.0,0.52,90
13,0.05,0.0,0.54,0
13,0.05,0.0,0.56,0
13,0.05,0.0,0.58,45
13,0.05,0.0,0.6,0
13,0.05,0.0,0.62,90
13,0.05,0.0,0.64,90
13,0.05,0.0,0.66,45
13,0.05,0.0,0.68,0
13,0.05,0.0,0.7000000000000001,0
13,0.05,0.0,0.72,90
13,0.05,0.0,0.74,45
13,0.05,5.0,0.0,0
13,0.05,5.0,0.02,0
13,0.05,5.0,0.04,45
13,0.05,5.0,0.06,45
13,0.05,5.0,0.08,0
13,0.05,5.0,0.1,45
13,0.05,5.0,0.12,90
13,0.05,5.0,0.14,45
13,0.05,5.0,0.16,90
13,0.05,5.0,0.18,0
13,0.05,5.0,0.2,0
13,0.05,5.0,0.22,45
13,0.05,5.0,0.24,0
13,0.05,5.0,0.26,0
13,0.05,5.0,0.28,0
13,0.05,5.0,0.3,0
13,0.05,5.0,0.32,0
13,0.05,5.0,0.34,0
13,0.05,5.0,0.36,0
13,0.05,5.0,0.38,90
13,0.05,5.0,0.4,45
13,0.05,5.0,0.42,180
13,0.05,5.0,0.44,0
13,0.05,5.0,0.46,90
13,0.05,5.0,0.48,45
13,0.05,5.0,0.5,45
13,0.05,5.0,0.52,0
13,0.05,5.0,0.54,0
13,0.05,5.0,0.56,45
13,0.05,5.0,0.58,135
13,0.05,5.0,0.6,45
13,0.05,5.0,0.62,45
13,0.05,5.0,0.64,0
13,0.05,5.0,0.66,0
13,0.05,5.0,0.68,0
13,0.05,5.0,0.7000000000000001,45
13,0.05,5.0,0.72,0
13,0.05,5.0,0.74,0
13,0.05,10.0,0.0,45
13,0.05,10.0,0.02,45
13,0.05,10.0,0.04,0
13,0.05,10.0,0.06,90
13,0.05,10.0,0.08,0
13,0.05,10.0,0.1,0
13,0.05,10.0,0.12,45
13,0.05,10.0,0.14,0
13,0.05,10.0,0.16,180
13,0.05,10.0,0.18,45
13,0.05,10.0,0.2,0
13,0.05,10.0,0.22,180
13,0.05,10.0,0.24,90
13,0.05,10.0,0.26,180
13,0.05,10.0,0.28,0
13,0.05,10.0,0.3,45
13,0.05,10.0,0.32,45
13,0.05,10.0,0.34,135
13,0.05,10.0,0.36,135
13,0.05,10.0,0.38,135
13,0.05,10.0,0.4,135
13,0.05,10.0,0.42,135
13,0.05,10.0,0.44,0
13,0.05,10.0,0.46,90
13,0.05,10.0,0.48,90
13,0.05,10.0,0.5,135
13,0.05,10.0,0.52,135
13,0.05,10.0,0.54,135
13,0.05,10.0,0.56,0
13,0.05,10.0,0.58,0
13,0.05,10.0,0.6,45
13,0.05,10.0,0.62,180
13,0.05,10.0,0.64,180
13,0.05,10.0,0.66,135
13,0.05,10.0,0.68,135
13,0.05,10.0,0.7000000000000001,45
13,0.05,10.0,0.72,45
13,0.05,10.0,0.74,135
13,0.05,15.0,0.0,180
13,0.05,15.0,0.02,45
13,0.05,15.0,0.04,90
13,0.05,15.0,0.06,135
13,0.05,15.0,0.08,90
13,0.05,15.0,0.1,0
13,0.05,15.0,0.12,0
13,0.05,15.0,0.14,45
13,0.05,15.0,0.16,90
13,0.05,15.0,0.18,135
13,0.05,15.0,0.2,0
13,0.05,15.0,0.22,45
13,0.05,15.0,0.24,0
13,0.05,15.0,0.26,135
13,0.05,15.0,0.28,0
13,0.05,15.0,0.3,90
13,0.05,15.0,0.32,0
13,0.05,15.0,0.34,90
13,0.05,15.0,0.36,0
13,0.05,15.0,0.38,45
13,0.05,15.0,0.4,45
13,0.05,15.0,0.42,0
13,0.05,15.0,0.44,45
13,0.05,15.0,0.46,90
13,0.05,15.0,0.48,45
13,0.05,15.0,0.5,0
13,0.05,15.0,0.52,0
13,0.05,15.0,0.54,0
13,0.05,15.0,0.56,0
13,0.05,15.0,0.58,0
13,0.05,15.0,0.6,135
13,0.05,15.0,0.62,45
13,0.05,15.0,0.64,45
13,0.05,15.0,0.66,0
13,0.05,15.0,0.68,0
13,0.05,15.0,0.7000000000000001,0
13,0.05,15.0,0.72,0
13,0.05,15.0,0.74,180
13,0.05,20.0,0.0,0
13,0.05,20.0,0.02,0
13,0.05,20.0,0.04,135
13,0.05,20.0,0.06,90
13,0.05,20.0,0.08,45
13,0.05,20.0,0.1,0
13,0.05,20.0,0.12,180
13,0.05,20.0,0.14,45
13,0.05,20.0,0.16,45
13,0.05,20.0,0.18,45
13,0.05,20.0,0.2,0
13,0.05,20.0,0.22,45
13,0.05,20.0,0.24,90
13,0.05,20.0,0.26,135
13,0.05,20.0,0.28,135
13,0.05,20.0,0.3,90
13,0.05,20.0,0.32,180
13,0.05,20.0,0.34,45
13,0.05,20.0,0.36,45
13,0.05,20.0,0.38,90
13,0.05,20.0,0.4,90
13,0.05,20.0,0.42,180
13,0.05,20.0,0.44,0
13,0.05,20.0,0.46,90
13,0.05,20.0,0.48,45
13,0.05,20.0,0.5,45
13,0.05,20.0,0.52,90
13,0.05,20.0,0.54,180
13,0.05,20.0,0.56,135
13,0.05,20.0,0.58,90
13,0.05,20.0,0.6,90
13,0.05,20.0,0.62,180
13,0.05,20.0,0.64,135
13,0.05,20.0,0.66,90
13,0.05,20.0,0.68,135
13,0.05,20.0,0.7000000000000001,180
13,0.05,20.0,0.72,90
13,0.05,20.0,0.74,45
13,0.05,25.0,0.0,135
13,0.05,25.0,0.02,135
13,0.05,25.0,0.04,135
13,0.05,25.0,0.06,90
13,0.05,25.0,0.08,90
13,0.05,25.0,0.1,45
13,0.05,25.0,0.12,0
13,0.05,25.0,0.14,0
13,0.05,25.0,0.16,0
13,0.05,25.0,0.18,135
13,0.05,25.0,0.2,135
13,0.05,25.0,0.22,45
13,0.05,25.0,0.24,45
13,0.05,25.0,0.26,0
13,0.05,25.0,0.28,90
13,0.05,25.0,0.3,90
13,0.05,25.0,0.32,0
13,0.05,25.0,0.34,135
13,0.05,25.0,0.36,135
13,0.05,25.0,0.38,0
13,0.05,25.0,0.4,135
13,0.05,25.0,0.42,45
13,0.05,25.0,0.44,45
13,0.05,25.0,0.46,90
13,0.05,25.0,0.48,45
13,0.05,25.0,0.5,45
13,0.05,25.0,0.52,0
13,0.05,25.0,0.54,0
13,0.05,25.0,0.56,45
13,0.05,25.0,0.58,0
13,0.05,25.0,0.6,0
13,0.05,25.0,0.62,0
13,0.05,25.0,0.64,135
13,0.05,25.0,0.66,135
13,0.05,25.0,0.68,0
13,0.05,25.0,0.7000000000000001,45
13,0.05,25.0,0.72,135
13,0.05,25.0,0.74,45
13,0.05,30.0,0.0,135
13,0.05,30.0,0.02,0
13,0.05,30.0,0.04,135
13,0.05,30.0,0.06,135
13,0.05,30.0,0.08,0
13,0.05,30.0,0.1,45
13,0.05,30.0,0.12,180
13,0.05,30.0,0.14,45
13,0.05,30.0,0.16,135
13,0.05,30.0,0.18,0
13,0.05,30.0,0.2,180
13,0.05,30.0,0.22,135
13,0.05,30.0,0.24,180
13,0.05,30.0,0.26,135
13,0.05,30.0,0.28,135
13,0.05,30.0,0.3,45
13,0.05,30.0,0.32,45
13,0.05,30.0,0.34,0
13,0.05,30.0,0.36,0
13,0.05,30.0,0.38,0
13,0.05,30.0,0.4,135
13,0.05,30.0,0.42,135
13,0.05,30.0,0.44,90
13,0.05,30.0,0.46,0
13,0.05,30.0,0.48,45
13,0.05,30.0,0.5,135
13,0.05,30.0,0.52,135
13,0.05,30.0,0.54,45
13,0.05,30.0,0.56,45
13,0.05,30.0,0.58,45
13,0.05,30.0,0.6,45
13,0.05,30.0,0.62,45
13,0.05,30.0,0.64,45
13,0.05,30.0,0.66,135
13,0.05,30.0,0.68,90
13,0.05,30.0,0.7000000000000001,45
13,0.05,30.0,0.72,45
13,0.05,30.0,0.74,45
13,0.05,40.0,0.0,45
13,0.05,40.0,0.02,135
13,0.05,40.0,0.04,90
13,0.05,40.0,0.06,0
13,0.05,40.0,0.08,45
13,0.05,40.0,0.1,135
13,0.05,40.0,0.12,90
13,0.05,40.0,0.14,90
13,0.05,40.0,0.16,135
13,0.05,40.0,0.18,135
13,0.05,40.0,0.2,135
13,0.05,40.0,0.22,0
13,0.05,40.0,0.24,0
13,0.05,40.0,0.26,0
13,0.05,40.0,0.28,180
13,0.05,40.0,0.3,0
13,0.05,40.0,0.32,0
13,0.05,40.0,0.34,0
13,0.05,40.0,0.36,135
13,0.05,40.0,0.38,45
13,0.05,40.0,0.4,45
13,0.05,40.0,0.42,90
13,0.05,40.0,0.44,90
13,0.05,40.0,0.46,45
13,0.05,40.0,0.48,135
13,0.05,40.0,0.5,180
13,0.05,40.0,0.52,135
13,0.05,40.0,0.54,180
13,0.05,40.0,0.56,0
13,0.05,40.0,0.58,90
13,0.05,40.0,0.6,180
13,0.05,40.0,0.62,45
13,0.05,40.0,0.64,0
13,0.05,40.0,0.66,45
13,0.05,40.0,0.68,0
13,0.05,40.0,0.7000000000000001,0
13,0.05,40.0,0.72,135
13,0.05,40.0,0.74,0
13,0.05,50.0,0.0,90
13,0.05,50.0,0.02,135
13,0.05,50.0,0.04,0
13,0.05,50.0,0.06,180
13,0.05,50.0,0.08,180
13,0.05,50.0,0.1,45
13,0.05,50.0,0.12,45
13,0.05,50.0,0.14,0
13,0.05,50.0,0.16,0
13,0.05,50.0,0.18,90
13,0.05,50.0,0.2,90
13,0.05,50.0,0.22,180
13,0.05,50.0,0.24,90
13,0.05,50.0,0.26,0
13,0.05,50.0,0.28,0
13,0.05,50.0,0.3,0
13,0.05,50.0,0.32,45
13,0.05,50.0,0.34,45
13,0.05,50.0,0.36,90
13,0.05,50.0,0.38,45
13,0.05,50.0,0.4,135
13,0.05,50.0,0.42,45
13,0.05,50.0,0.44,0
13,0.05,50.0,0.46,90
13,0.05,50.0,0.48,45
13,0.05,50.0,0.5,90
13,0.05,50.0,0.52,180
13,0.05,50.0,0.54,0
13,0.05,50.0,0.56,45
13,0.05,50.0,0.58,45
13,0.05,50.0,0.6,0
13,0.05,50.0,0.62,0
13,0.05,50.0,0.64,135
13,0.05,50.0,0.66,180
13,0.05,50.0,0.68,180
13,0.05,50.0,0.7000000000000001,90
13,0.05,50.0,0.72,0
13,0.05,50.0,0.74,90
13,0.05,100.0,0.0,90
13,0.05,100.0,0.02,90
13,0.05,100.0,0.04,0
13,0.05,100.0,0.06,135
13,0.05,100.0,0.08,45
13,0.05,100.0,0.1,0
13,0.05,100.0,0.12,90
13,0.05,100.0,0.14,135
13,0.05,100.0,0.16,135
13,0.05,100.0,0.18,45
13,0.05,100.0,0.2,135
13,0.05,100.0,0.22,180
13,0.05,100.0,0.24,135
13,0.05,100.0,0.26,90
13,0.05,100.0,0.28,135
13,0.05,100.0,0.3,90
13,0.05,100.0,0.32,180
13,0.05,100.0,0.34,0
13,0.05,100.0,0.36,0
13,0.05,100.0,0.38,180
13,0.05,100.0,0.4,0
13,0.05,100.0,0.42,0
13,0.05,100.0,0.44,90
13,0.05,100.0,0.46,90
13,0.05,100.0,0.48,0
13,0.05,100.0,0.5,45
13,0.05,100.0,0.52,135
13,0.05,100.0,0.54,90
13,0.05,100.0,0.56,135
13,0.05,100.0,0.58,0
13,0.05,100.0,0.6,90
13,0.05,100.0,0.62,45
13,0.05,100.0,0.64,180
13,0.05,100.0,0.66,135
13,0.05,100.0,0.68,45
13,0.05,100.0,0.7000000000000001,45
13,0.05,100.0,0.72,45
13,0.05,100.0,0.74,45
14,0.05,0.0,0.0,90
14,0.05,0.0,0.02,45
14,0.05,0.0,0.04,90
14,0.05,0.0,0.06,135
14,0.05,0.0,0.08,0
14,0.05,0.0,0.1,90
14,0.05,0.0,0.12,90
14,0.05,0.0,0.14,45
14,0.05,0.0,0.16,180
14,0.05,0.0,0.18,45
14,0.05,0.0,0.2,45
14,0.05,0.0,0.22,45
14,0.05,0.0,0.24,0
14,0.05,0.0,0.26,45
14,0.05,0.0,0.28,90
14,0.05,0.0,0.3,0
14,0.05,0.0,0.32,0
14,0.05,0.0,0.34,90
14,0.05,0.0,0.36,45
14,0.05,0.0,0.38,0
14,0.05,0.0,0.4,0
14,0.05,0.0,0.42,45
14,0.05,0.0,0.44,90
14,0.05,0.0,0.46,0
14,0.05,0.0,0.48,90
14,0.05,0.0,0.5,45
14,0.05,0.0,0.52,45
14,0.05,0.0,0.54,0
14,0.05,0.0,0.56,45
14,0.05,0.0,0.58,0
14,0.05,0.0,0.6,45
14,0.05,0.0,0.62,0
14,0.05,0.0,0.64,0
14,0.05,0.0,0.66,0
14,0.05,0.0,0.68,0
14,0.05,0.0,0.7000000000000001,0
14,0.05,0.0,0.72,180
14,0.05,0.0,0.74,0
14,0.05,5.0,0.0,0
14,0.05,5.0,0.02,180
14,0.05,5.0,0.04,0
14,0.05,5.0,0.06,0
14,0.05,5.0,0.08,0
14,0.05,5.0,0.1,0
14,0.05,5.0,0.12,0
14,0.05,5.0,0.14,45
14,0.05,5.0,0.16,0
14,0.05,5.0,0.18,180
14,0.05,5.0,0.2,0
14,0.05,5.0,0.22,45
14,0.05,5.0,0.24,0
14,0.05,5.0,0.26,135
14,0.05,5.0,0.28,135
14,0.05,5.0,0.3,180
14,0.05,5.0,0.32,180
14,0.05,5.0,0.34,135
14,0.05,5.0,0.36,135
14,0.05,5.0,0.38,0
14,0.05,5.0,0.4,0
14,0.05,5.0,0.42,45
14,0.05,5.0,0.44,45
14,0.05,5.0,0.46,135
14,0.05,5.0,0.48,90
14,0.05,5.0,0.5,45
14,0.05,5.0,0.52,90
14,0.05,5.0,0.54,90
14,0.05,5.0,0.56,45
14,0.05,5.0,0.58,45
14,0.05,5.0,0.6,180
14,0.05,5.0,0.62,90
14,0.05,5.0,0.64,45
14,0.05,5.0,0.66,45
14,0.05,5.0,0.68,0
14,0.05,5.0,0.7000000000000001,45
14,0.05,5.0,0.72,135
14,0.05,5.0,0.74,180
14,0.05,10.0,0.0,0
14,0.05,10.0,0.02,135
14,0.05,10.0,0.04,135
14,0.05,10.0,0.06,45
14,0.05,10.0,0.08,45
14,0.05,10.0,0.1,45
14,0.05,10.0,0.12,0
14,0.05,10.0,0.14,0
14,0.05,10.0,0.16,90
14,0.05,10.0,0.18,45
14,0.05,10.0,0.2,0
14,0.05,10.0,0.22,0
14,0.05,10.0,0.24,0
14,0.05,10.0,0.26,90
14,0.05,10.0,0.28,0
14,0.05,10.0,0.3,0
14,0.05,10.0,0.32,0
14,0.05,10.0,0.34,180
14,0.05,10.0,0.36,0
14,0.05,10.0,0.38,0
14,0.05,10.0,0.4,90
14,0.05,10.0,0.42,45
14,0.05,10.0,0.44,90
14,0.05,10.0,0.46,45
14,0.05,10.0,0.48,45
14,0.05,10.0,0.5,90
14,0.05,10.0,0.52,0
14,0.05,10.0,0.54,0
14,0.05,10.0,0.56,135
14,0.05,10.0,0.58,0
14,0.05,10.0,0.6,0
14,0.05,10.0,0.62,0
14,0.05,10.0,0.64,45
14,0.05,10.0,0.66,90
14,0.05,10.0,0.68,135
14,0.05,10.0,0.7000000000000001,180
14,0.05,10.0,0.72,45
14,0.05,10.0,0.74,0
14,0.05,15.0,0.0,0
14,0.05,15.0,0.02,135
14,0.05,15.0,0.04,135
14,0.05,15.0,0.06,135
14,0.05,15.0,0.08,45
14,0.05,15.0,0.1,45
14,0.05,15.0,0.12,0
14,0.05,15.0,0.14,45
14,0.05,15.0,0.16,135
14,0.05,15.0,0.18,0
14,0.05,15.0,0.2,0
14,0.05,15.0,0.22,45
14,0.05,15.0,0.24,90
14,0.05,15.0,0.26,135
14,0.05,15.0,0.28,90
14,0.05,15.0,0.3,0
14,0.05,15.0,0.32,0
14,0.05,15.0,0.34,135
14,0.05,15.0,0.36,0
14,0.05,15.0,0.38,45
14,0.05,15.0,0.4,135
14,0.05,15.0,0.42,0
14,0.05,15.0,0.44,135
14,0.05,15.0,0.46,45
14,0.05,15.0,0.48,0
14,0.05,15.0,0.5,0
14,0.05,15.0,0.52,45
14,0.05,15.0,0.54,45
14,0.05,15.0,0.56,45
14,0.05,15.0,0.58,0
14,0.05,15.0,0.6,135
14,0.05,15.0,0.62,135
14,0.05,15.0,0.64,45
14,0.05,15.0,0.66,45
14,0.05,15.0,0.68,0
14,0.05,15.0,0.7000000000000001,45
14,0.05,15.0,0.72,45
14,0.05,15.0,0.74,135
14,0.05,20.0,0.0,45
14,0.05,20.0,0.02,0
14,0.05,20.0,0.04,135
14,0.05,20.0,0.06,45
14,0.05,20.0,0.08,0
14,0.05,20.0,0.1,135
14,0.05,20.0,0.12,45
14,0.05,20.0,0.14,0
14,0.05,20.0,0.16,0
14,0.05,20.0,0.18,0
14,0.05,20.0,0.2,135
14,0.05,20.0,0.22,90
14,0.05,20.0,0.24,180
14,0.05,20.0,0.26,90
14,0.05,20.0,0.28,0
14,0.05,20.0,0.3,135
14,0.05,20.0,0.32,45
14,0.05,20.0,0.34,0
14,0.05,20.0,0.36,90
14,0.05,20.0,0.38,45
14,0.05,20.0,0.4,45
14,0.05,20.0,0.42,180
14,0.05,20.0,0.44,135
14,0.05,20.0,0.46,0
14,0.05,20.0,0.48,90
14,0.05,20.0,0.5,135
14,0.05,20.0,0.52,135
14,0.05,20.0,0.54,90
14,0.05,20.0,0.56,45
14,0.05,20.0,0.58,0
14,0.05,20.0,0.6,135
14,0.05,20.0,0.62,180
14,0.05,20.0,0.64,0
14,0.05,20.0,0.66,0
14,0.05,20.0,0.68,90
14,0.05,20.0,0.7000000000000001,45
14,0.05,20.0,0.72,90
14,0.05,20.0,0.74,90
14,0.05,25.0,0.0,0
14,0.05,25.0,0.02,45
14,0.05,25.0,0.04,0
14,0.05,25.0,0.06,90
14,0.05,25.0,0.08,0
14,0.05,25.0,0.1,180
14,0.05,25.0,0.12,180
14,0.05,25.0,0.14,135
14,0.05,25.0,0.16,135
14,0.05,25.0,0.18,180
14,0.05,25.0,0.2,90
14,0.05,25.0,0.22,45
14,0.05,25.0,0.24,45
14,0.05,25.0,0.26,0
14,0.05,25.0,0.28,180
14,0.05,25.0,0.3,180
14,0.05,25.0,0.32,0
14,0.05,25.0,0.34,0
14,0.05,25.0,0.36,0
14,0.05,25.0,0.38,0
14,0.05,25.0,0.4,90
14,0.05,25.0,0.42,45
