seed,DX,D_diff,time,error,mean
11,0.3,50.0,0.66,0.2550966236015661,0.28172895912251056
11,0.3,50.0,0.68,0.2570238583050488,0.28172895912251056
11,0.3,50.0,0.7000000000000001,0.251024487162367,0.28172895912251056
11,0.3,50.0,0.72,0.2503566643554707,0.28172895912251056
11,0.3,50.0,0.74,0.2505735093016282,0.28172895912251056
11,0.3,100.0,0.0,0.3728832268699519,0.29849215875881724
11,0.3,100.0,0.02,0.3513817226514424,0.29849215875881724
11,0.3,100.0,0.04,0.3396437985099051,0.29849215875881724
11,0.3,100.0,0.06,0.3394384618156643,0.29849215875881724
11,0.3,100.0,0.08,0.3188513706181057,0.29849215875881724
11,0.3,100.0,0.1,0.3010219472015595,0.29849215875881724
11,0.3,100.0,0.12,0.2895891606498515,0.29849215875881724
11,0.3,100.0,0.14,0.2825461931923749,0.29849215875881724
11,0.3,100.0,0.16,0.2826986489569211,0.29849215875881724
11,0.3,100.0,0.18,0.2791909632002243,0.29849215875881724
11,0.3,100.0,0.2,0.2758010893990467,0.29849215875881724
11,0.3,100.0,0.22,0.2645153611131526,0.29849215875881724
11,0.3,100.0,0.24,0.2536978763590178,0.29849215875881724
11,0.3,100.0,0.26,0.2486935910755854,0.29849215875881724
11,0.3,100.0,0.28,0.2424473193313943,0.29849215875881724
11,0.3,100.0,0.3,0.251314985574029,0.29849215875881724
11,0.3,100.0,0.32,0.2558695847913366,0.29849215875881724
11,0.3,100.0,0.34,0.2532054070597327,0.29849215875881724
11,0.3,100.0,0.36,0.2529377244954442,0.29849215875881724
11,0.3,100.0,0.38,0.2495977834568994,0.29849215875881724
11,0.3,100.0,0.4,0.2480012066075991,0.29849215875881724
11,0.3,100.0,0.42,0.251770790839765,0.29849215875881724
11,0.3,100.0,0.44,0.2510187827201786,0.29849215875881724
11,0.3,100.0,0.46,0.2566361369815265,0.29849215875881724
11,0.3,100.0,0.48,0.2611289473107251,0.29849215875881724
11,0.3,100.0,0.5,0.2640561183933115,0.29849215875881724
11,0.3,100.0,0.52,0.2691105911754924,0.29849215875881724
11,0.3,100.0,0.54,0.2725121853342853,0.29849215875881724
11,0.3,100.0,0.56,0.285068968622348,0.29849215875881724
11,0.3,100.0,0.58,0.2744727166467949,0.29849215875881724
11,0.3,100.0,0.6,0.2655493505786821,0.29849215875881724
11,0.3,100.0,0.62,0.2657134825650442,0.29849215875881724
11,0.3,100.0,0.64,0.2666922158697098,0.29849215875881724
11,0.3,100.0,0.66,0.2606886889764167,0.29849215875881724
11,0.3,100.0,0.68,0.2831515684796468,0.29849215875881724
11,0.3,100.0,0.7000000000000001,0.2895309486515214,0.29849215875881724
11,0.3,100.0,0.72,0.2790292626471197,0.29849215875881724
11,0.3,100.0,0.74,0.2772788379763266,0.29849215875881724
12,0.3,0.0,0.0,0.3339236109502275,0.2489897901428378
12,0.3,0.0,0.02,0.3061133352745127,0.2489897901428378
12,0.3,0.0,0.04,0.3076822441981675,0.2489897901428378
12,0.3,0.0,0.06,0.3113553533472413,0.2489897901428378
12,0.3,0.0,0.08,0.2885018501281113,0.2489897901428378
12,0.3,0.0,0.1,0.2687172784585444,0.2489897901428378
12,0.3,0.0,0.12,0.2629150861141757,0.2489897901428378
12,0.3,0.0,0.14,0.2587484462998748,0.2489897901428378
12,0.3,0.0,0.16,0.2511430098093026,0.2489897901428378
12,0.3,0.0,0.18,0.2475140126935535,0.2489897901428378
12,0.3,0.0,0.2,0.246074471656806,0.2489897901428378
12,0.3,0.0,0.22,0.2420628281550433,0.2489897901428378
12,0.3,0.0,0.24,0.2448358946558324,0.2489897901428378
12,0.3,0.0,0.26,0.2431082915757449,0.2489897901428378
12,0.3,0.0,0.28,0.2408116753092924,0.2489897901428378
12,0.3,0.0,0.3,0.2413644212813586,0.2489897901428378
12,0.3,0.0,0.32,0.2418726438174872,0.2489897901428378
12,0.3,0.0,0.34,0.2419860910844,0.2489897901428378
12,0.3,0.0,0.36,0.240281696654733,0.2489897901428378
12,0.3,0.0,0.38,0.2469754727149966,0.2489897901428378
12,0.3,0.0,0.4,0.2432438144598824,0.2489897901428378
12,0.3,0.0,0.42,0.240579582661923,0.2489897901428378
12,0.3,0.0,0.44,0.2410971668229669,0.2489897901428378
12,0.3,0.0,0.46,0.238391993856303,0.2489897901428378
12,0.3,0.0,0.48,0.2342270818365582,0.2489897901428378
12,0.3,0.0,0.5,0.2407067331741189,0.2489897901428378
12,0.3,0.0,0.52,0.2382415703067181,0.2489897901428378
12,0.3,0.0,0.54,0.2340376857441888,0.2489897901428378
12,0.3,0.0,0.56,0.232255751704802,0.2489897901428378
12,0.3,0.0,0.58,0.2388982438743058,0.2489897901428378
12,0.3,0.0,0.6,0.2381556432473987,0.2489897901428378
12,0.3,0.0,0.62,0.2358451402410562,0.2489897901428378
12,0.3,0.0,0.64,0.2370342899746794,0.2489897901428378
12,0.3,0.0,0.66,0.2360226969813236,0.2489897901428378
12,0.3,0.0,0.68,0.2321381831093768,0.2489897901428378
12,0.3,0.0,0.7000000000000001,0.2304069753632068,0.2489897901428378
12,0.3,0.0,0.72,0.230312589006647,0.2489897901428378
12,0.3,0.0,0.74,0.2292340193790703,0.2489897901428378
12,0.3,5.0,0.0,0.342812363109972,0.24464745861432058
12,0.3,5.0,0.02,0.3311774098201676,0.24464745861432058
12,0.3,5.0,0.04,0.322231569286214,0.24464745861432058
12,0.3,5.0,0.06,0.321051216814026,0.24464745861432058
12,0.3,5.0,0.08,0.3039377932037301,0.24464745861432058
12,0.3,5.0,0.1,0.2906029958690169,0.24464745861432058
12,0.3,5.0,0.12,0.2768401777178304,0.24464745861432058
12,0.3,5.0,0.14,0.2625862796192869,0.24464745861432058
12,0.3,5.0,0.16,0.2547788639542217,0.24464745861432058
12,0.3,5.0,0.18,0.248399814435946,0.24464745861432058
12,0.3,5.0,0.2,0.241436003085423,0.24464745861432058
12,0.3,5.0,0.22,0.234265626001734,0.24464745861432058
12,0.3,5.0,0.24,0.2312215701399049,0.24464745861432058
12,0.3,5.0,0.26,0.2315669343025302,0.24464745861432058
12,0.3,5.0,0.28,0.2260371899219027,0.24464745861432058
12,0.3,5.0,0.3,0.2282414632259811,0.24464745861432058
12,0.3,5.0,0.32,0.2266596076253736,0.24464745861432058
12,0.3,5.0,0.34,0.2398698091289221,0.24464745861432058
12,0.3,5.0,0.36,0.2385868990006802,0.24464745861432058
12,0.3,5.0,0.38,0.2322971541299073,0.24464745861432058
12,0.3,5.0,0.4,0.2309818726295829,0.24464745861432058
12,0.3,5.0,0.42,0.2253452374526713,0.24464745861432058
12,0.3,5.0,0.44,0.2255711925655677,0.24464745861432058
12,0.3,5.0,0.46,0.2272124995153608,0.24464745861432058
12,0.3,5.0,0.48,0.2252392887291837,0.24464745861432058
12,0.3,5.0,0.5,0.219932484029775,0.24464745861432058
12,0.3,5.0,0.52,0.2158263688114776,0.24464745861432058
12,0.3,5.0,0.54,0.2161251948372295,0.24464745861432058
12,0.3,5.0,0.56,0.2171397258266634,0.24464745861432058
12,0.3,5.0,0.58,0.2115211873291108,0.24464745861432058
12,0.3,5.0,0.6,0.2122791705766452,0.24464745861432058
12,0.3,5.0,0.62,0.2124918304746079,0.24464745861432058
12,0.3,5.0,0.64,0.2160391882431278,0.24464745861432058
12,0.3,5.0,0.66,0.2174820645339999,0.24464745861432058
12,0.3,5.0,0.68,0.215830380907068,0.24464745861432058
12,0.3,5.0,0.7000000000000001,0.2051156159693675,0.24464745861432058
12,0.3,5.0,0.72,0.2305696604016816,0.24464745861432058
12,0.3,5.0,0.74,0.2029825881811626,0.24464745861432058
12,0.3,10.0,0.0,0.3523763074917768,0.25094873611717683
12,0.3,10.0,0.02,0.3293891131080406,0.25094873611717683
12,0.3,10.0,0.04,0.3312734854827894,0.25094873611717683
12,0.3,10.0,0.06,0.3242716278973795,0.25094873611717683
12,0.3,10.0,0.08,0.308435388358877,0.25094873611717683
12,0.3,10.0,0.1,0.2885633401390572,0.25094873611717683
12,0.3,10.0,0.12,0.2722642573234256,0.25094873611717683
12,0.3,10.0,0.14,0.266231411246684,0.25094873611717683
12,0.3,10.0,0.16,0.2641266546405698,0.25094873611717683
12,0.3,10.0,0.18,0.2509107547371965,0.25094873611717683
12,0.3,10.0,0.2,0.2462253046645536,0.25094873611717683
12,0.3,10.0,0.22,0.2516385326516648,0.25094873611717683
12,0.3,10.0,0.24,0.2453748704745229,0.25094873611717683
12,0.3,10.0,0.26,0.2417468892084312,0.25094873611717683
12,0.3,10.0,0.28,0.2333787869403473,0.25094873611717683
12,0.3,10.0,0.3,0.2290362853835322,0.25094873611717683
12,0.3,10.0,0.32,0.2297303997927489,0.25094873611717683
12,0.3,10.0,0.34,0.2254273776301191,0.25094873611717683
12,0.3,10.0,0.36,0.2309277284545799,0.25094873611717683
12,0.3,10.0,0.38,0.2290863018292826,0.25094873611717683
12,0.3,10.0,0.4,0.2314466714587537,0.25094873611717683
12,0.3,10.0,0.42,0.2364207471032146,0.25094873611717683
12,0.3,10.0,0.44,0.2421329125873104,0.25094873611717683
12,0.3,10.0,0.46,0.238913673436724,0.25094873611717683
12,0.3,10.0,0.48,0.231335143421868,0.25094873611717683
12,0.3,10.0,0.5,0.2400753532647973,0.25094873611717683
12,0.3,10.0,0.52,0.2383447548336144,0.25094873611717683
12,0.3,10.0,0.54,0.2337589261874451,0.25094873611717683
12,0.3,10.0,0.56,0.2327573936028605,0.25094873611717683
12,0.3,10.0,0.58,0.237987701971599,0.25094873611717683
12,0.3,10.0,0.6,0.2408202354999901,0.25094873611717683
12,0.3,10.0,0.62,0.2385828354397405,0.25094873611717683
12,0.3,10.0,0.64,0.240298395865585,0.25094873611717683
12,0.3,10.0,0.66,0.2351152501669919,0.25094873611717683
12,0.3,10.0,0.68,0.2347819306243283,0.25094873611717683
12,0.3,10.0,0.7000000000000001,0.2305718192744058,0.25094873611717683
12,0.3,10.0,0.72,0.2295038079820266,0.25094873611717683
12,0.3,10.0,0.74,0.2314637539957889,0.25094873611717683
12,0.3,15.0,0.0,0.3408566887110184,0.2558859869971088
12,0.3,15.0,0.02,0.3162106932989364,0.2558859869971088
12,0.3,15.0,0.04,0.32271479462566,0.2558859869971088
12,0.3,15.0,0.06,0.3118230815773938,0.2558859869971088
12,0.3,15.0,0.08,0.3080773984545072,0.2558859869971088
12,0.3,15.0,0.1,0.2903828975170424,0.2558859869971088
12,0.3,15.0,0.12,0.2757182266728189,0.2558859869971088
12,0.3,15.0,0.14,0.2689286395594613,0.2558859869971088
12,0.3,15.0,0.16,0.2565026081817674,0.2558859869971088
12,0.3,15.0,0.18,0.2618959476367,0.2558859869971088
12,0.3,15.0,0.2,0.2567747936694823,0.2558859869971088
12,0.3,15.0,0.22,0.2521016509541806,0.2558859869971088
12,0.3,15.0,0.24,0.2432376068546102,0.2558859869971088
12,0.3,15.0,0.26,0.236516847756114,0.2558859869971088
12,0.3,15.0,0.28,0.2414363334718256,0.2558859869971088
12,0.3,15.0,0.3,0.245320063504989,0.2558859869971088
12,0.3,15.0,0.32,0.2514876662666111,0.2558859869971088
12,0.3,15.0,0.34,0.2622022829690154,0.2558859869971088
12,0.3,15.0,0.36,0.2569242786891452,0.2558859869971088
12,0.3,15.0,0.38,0.2509314535463625,0.2558859869971088
12,0.3,15.0,0.4,0.2445869034193872,0.2558859869971088
12,0.3,15.0,0.42,0.2460662835284464,0.2558859869971088
12,0.3,15.0,0.44,0.2543917573436217,0.2558859869971088
12,0.3,15.0,0.46,0.2463400232546482,0.2558859869971088
12,0.3,15.0,0.48,0.2430717208706549,0.2558859869971088
12,0.3,15.0,0.5,0.2391625569470138,0.2558859869971088
12,0.3,15.0,0.52,0.2357851143338085,0.2558859869971088
12,0.3,15.0,0.54,0.2290683021623419,0.2558859869971088
12,0.3,15.0,0.56,0.2255192677204663,0.2558859869971088
12,0.3,15.0,0.58,0.2221163885098343,0.2558859869971088
12,0.3,15.0,0.6,0.2191954809536044,0.2558859869971088
12,0.3,15.0,0.62,0.2188997507229352,0.2558859869971088
12,0.3,15.0,0.64,0.217610488965173,0.2558859869971088
12,0.3,15.0,0.66,0.2172876812127232,0.2558859869971088
12,0.3,15.0,0.68,0.2163749753643539,0.2558859869971088
12,0.3,15.0,0.7000000000000001,0.2247999181898775,0.2558859869971088
12,0.3,15.0,0.72,0.2238387814045121,0.2558859869971088
12,0.3,15.0,0.74,0.2231656760548345,0.2558859869971088
12,0.3,20.0,0.0,0.3304042968393328,0.2566468837585003
12,0.3,20.0,0.02,0.329198610351707,0.2566468837585003
12,0.3,20.0,0.04,0.3260188047686193,0.2566468837585003
12,0.3,20.0,0.06,0.3232704201868379,0.2566468837585003
12,0.3,20.0,0.08,0.3066953027060701,0.2566468837585003
12,0.3,20.0,0.1,0.2843268134354136,0.2566468837585003
12,0.3,20.0,0.12,0.2667882789491676,0.2566468837585003
12,0.3,20.0,0.14,0.2637916613191842,0.2566468837585003
12,0.3,20.0,0.16,0.2583244744964142,0.2566468837585003
12,0.3,20.0,0.18,0.248303979462677,0.2566468837585003
12,0.3,20.0,0.2,0.2422093110272999,0.2566468837585003
12,0.3,20.0,0.22,0.2458833804960692,0.2566468837585003
12,0.3,20.0,0.24,0.2347631746416919,0.2566468837585003
12,0.3,20.0,0.26,0.2401945741148038,0.2566468837585003
12,0.3,20.0,0.28,0.2360152159746201,0.2566468837585003
12,0.3,20.0,0.3,0.2253690872497171,0.2566468837585003
12,0.3,20.0,0.32,0.2280608568169804,0.2566468837585003
12,0.3,20.0,0.34,0.2238373400231373,0.2566468837585003
12,0.3,20.0,0.36,0.2232449909986175,0.2566468837585003
12,0.3,20.0,0.38,0.2215371272071109,0.2566468837585003
12,0.3,20.0,0.4,0.2134522771084647,0.2566468837585003
12,0.3,20.0,0.42,0.2128449344890535,0.2566468837585003
12,0.3,20.0,0.44,0.2162566600938012,0.2566468837585003
12,0.3,20.0,0.46,0.2219240851696971,0.2566468837585003
12,0.3,20.0,0.48,0.2209389574414563,0.2566468837585003
12,0.3,20.0,0.5,0.217919529256348,0.2566468837585003
12,0.3,20.0,0.52,0.2187452764093031,0.2566468837585003
12,0.3,20.0,0.54,0.2220387865871073,0.2566468837585003
12,0.3,20.0,0.56,0.2208974450289758,0.2566468837585003
12,0.3,20.0,0.58,0.2218091034675054,0.2566468837585003
12,0.3,20.0,0.6,0.2152116832135941,0.2566468837585003
12,0.3,20.0,0.62,0.2126666967244324,0.2566468837585003
12,0.3,20.0,0.64,0.2169157106903572,0.2566468837585003
12,0.3,20.0,0.66,0.2168148305483578,0.2566468837585003
12,0.3,20.0,0.68,0.2075655769339383,0.2566468837585003
12,0.3,20.0,0.7000000000000001,0.2044124829613094,0.2566468837585003
12,0.3,20.0,0.72,0.202916086739292,0.2566468837585003
12,0.3,20.0,0.74,0.2073561788307081,0.2566468837585003
12,0.3,25.0,0.0,0.3294690981064113,0.26291252669502696
12,0.3,25.0,0.02,0.3139120779255204,0.26291252669502696
12,0.3,25.0,0.04,0.3179788386666839,0.26291252669502696
12,0.3,25.0,0.06,0.3032927116809722,0.26291252669502696
12,0.3,25.0,0.08,0.2900581423292523,0.26291252669502696
12,0.3,25.0,0.1,0.2868963345468329,0.26291252669502696
12,0.3,25.0,0.12,0.2658783986817883,0.26291252669502696
12,0.3,25.0,0.14,0.2624076568454112,0.26291252669502696
12,0.3,25.0,0.16,0.2571122065144688,0.26291252669502696
12,0.3,25.0,0.18,0.2454225715308148,0.26291252669502696
12,0.3,25.0,0.2,0.2356819351998188,0.26291252669502696
12,0.3,25.0,0.22,0.2294290748923174,0.26291252669502696
12,0.3,25.0,0.24,0.2299346415441708,0.26291252669502696
12,0.3,25.0,0.26,0.2185659856049663,0.26291252669502696
12,0.3,25.0,0.28,0.2210484953917832,0.26291252669502696
12,0.3,25.0,0.3,0.2256348945206863,0.26291252669502696
12,0.3,25.0,0.32,0.228502512165562,0.26291252669502696
12,0.3,25.0,0.34,0.2164826400341533,0.26291252669502696
12,0.3,25.0,0.36,0.2412264246666139,0.26291252669502696
12,0.3,25.0,0.38,0.2447411152240338,0.26291252669502696
12,0.3,25.0,0.4,0.253643164402972,0.26291252669502696
12,0.3,25.0,0.42,0.2531881236923183,0.26291252669502696
12,0.3,25.0,0.44,0.2488184003372851,0.26291252669502696
12,0.3,25.0,0.46,0.2518401436251481,0.26291252669502696
12,0.3,25.0,0.48,0.255762798789885,0.26291252669502696
12,0.3,25.0,0.5,0.2533590142128959,0.26291252669502696
12,0.3,25.0,0.52,0.2483948966436373,0.26291252669502696
12,0.3,25.0,0.54,0.2548527031403748,0.26291252669502696
12,0.3,25.0,0.56,0.2538771594826899,0.26291252669502696
12,0.3,25.0,0.58,0.2614082974044842,0.26291252669502696
12,0.3,25.0,0.6,0.2604345058854495,0.26291252669502696
12,0.3,25.0,0.62,0.2594953589702007,0.26291252669502696
12,0.3,25.0,0.64,0.2512531981616964,0.26291252669502696
12,0.3,25.0,0.66,0.2412929597843439,0.26291252669502696
12,0.3,25.0,0.68,0.2396279161094682,0.26291252669502696
12,0.3,25.0,0.7000000000000001,0.2476362438391917,0.26291252669502696
12,0.3,25.0,0.72,0.2508849756110852,0.26291252669502696
12,0.3,25.0,0.74,0.2515230830399664,0.26291252669502696
12,0.3,30.0,0.0,0.3200539304593737,0.2515894141951285
12,0.3,30.0,0.02,0.3121499396401189,0.2515894141951285
12,0.3,30.0,0.04,0.3230564770749795,0.2515894141951285
12,0.3,30.0,0.06,0.3294385458917933,0.2515894141951285
12,0.3,30.0,0.08,0.300493054814844,0.2515894141951285
12,0.3,30.0,0.1,0.279455024924777,0.2515894141951285
12,0.3,30.0,0.12,0.2682363394138323,0.2515894141951285
12,0.3,30.0,0.14,0.2659112284169437,0.2515894141951285
12,0.3,30.0,0.16,0.2545387107556703,0.2515894141951285
12,0.3,30.0,0.18,0.2431343165055155,0.2515894141951285
12,0.3,30.0,0.2,0.2417529831273846,0.2515894141951285
12,0.3,30.0,0.22,0.2309974607907291,0.2515894141951285
12,0.3,30.0,0.24,0.2249926323673613,0.2515894141951285
12,0.3,30.0,0.26,0.2511765571475997,0.2515894141951285
12,0.3,30.0,0.28,0.2603656913070595,0.2515894141951285
12,0.3,30.0,0.3,0.2554862349489427,0.2515894141951285
12,0.3,30.0,0.32,0.255127948294627,0.2515894141951285
12,0.3,30.0,0.34,0.2521095398788366,0.2515894141951285
12,0.3,30.0,0.36,0.2447310210875282,0.2515894141951285
12,0.3,30.0,0.38,0.2391964584233717,0.2515894141951285
12,0.3,30.0,0.4,0.237232084858878,0.2515894141951285
12,0.3,30.0,0.42,0.2312170065099601,0.2515894141951285
12,0.3,30.0,0.44,0.2362556291733027,0.2515894141951285
12,0.3,30.0,0.46,0.2349831841213383,0.2515894141951285
12,0.3,30.0,0.48,0.2317783950028381,0.2515894141951285
12,0.3,30.0,0.5,0.2270690974961726,0.2515894141951285
12,0.3,30.0,0.52,0.2231494076402276,0.2515894141951285
12,0.3,30.0,0.54,0.216447897306035,0.2515894141951285
12,0.3,30.0,0.56,0.2165825730461382,0.2515894141951285
12,0.3,30.0,0.58,0.221445932400262,0.2515894141951285
12,0.3,30.0,0.6,0.2242957731609854,0.2515894141951285
12,0.3,30.0,0.62,0.235441690835654,0.2515894141951285
12,0.3,30.0,0.64,0.2331929129467684,0.2515894141951285
12,0.3,30.0,0.66,0.2380608220900908,0.2515894141951285
12,0.3,30.0,0.68,0.2378926967178581,0.2515894141951285
12,0.3,30.0,0.7000000000000001,0.2288427491361105,0.2515894141951285
12,0.3,30.0,0.72,0.2251017729579807,0.2515894141951285
12,0.3,30.0,0.74,0.2294873154321056,0.2515894141951285
12,0.3,40.0,0.0,0.3587001676539273,0.26711592722176136
12,0.3,40.0,0.02,0.3324701024084825,0.26711592722176136
12,0.3,40.0,0.04,0.334721901199906,0.26711592722176136
12,0.3,40.0,0.06,0.3349424093482498,0.26711592722176136
12,0.3,40.0,0.08,0.3243453560237446,0.26711592722176136
12,0.3,40.0,0.1,0.316254283385613,0.26711592722176136
12,0.3,40.0,0.12,0.3038730801228218,0.26711592722176136
12,0.3,40.0,0.14,0.2913363487095304,0.26711592722176136
12,0.3,40.0,0.16,0.28504225271936,0.26711592722176136
12,0.3,40.0,0.18,0.2766557791955605,0.26711592722176136
12,0.3,40.0,0.2,0.2675647797248632,0.26711592722176136
12,0.3,40.0,0.22,0.2597731913123837,0.26711592722176136
12,0.3,40.0,0.24,0.2563700008131856,0.26711592722176136
12,0.3,40.0,0.26,0.25153425050372,0.26711592722176136
12,0.3,40.0,0.28,0.2493189875982637,0.26711592722176136
12,0.3,40.0,0.3,0.2544339128352934,0.26711592722176136
12,0.3,40.0,0.32,0.2494147734969725,0.26711592722176136
12,0.3,40.0,0.34,0.2532079651714806,0.26711592722176136
12,0.3,40.0,0.36,0.254812411075726,0.26711592722176136
12,0.3,40.0,0.38,0.2560206269690006,0.26711592722176136
12,0.3,40.0,0.4,0.249513427827601,0.26711592722176136
12,0.3,40.0,0.42,0.2532009190755414,0.26711592722176136
12,0.3,40.0,0.44,0.2537405929432114,0.26711592722176136
12,0.3,40.0,0.46,0.2704127126160227,0.26711592722176136
12,0.3,40.0,0.48,0.2707468520079753,0.26711592722176136
12,0.3,40.0,0.5,0.2652758831583478,0.26711592722176136
12,0.3,40.0,0.52,0.2652343542385793,0.26711592722176136
12,0.3,40.0,0.54,0.2583563710409079,0.26711592722176136
12,0.3,40.0,0.56,0.2538958766325566,0.26711592722176136
12,0.3,40.0,0.58,0.260342114734035,0.26711592722176136
12,0.3,40.0,0.6,0.2531944302798834,0.26711592722176136
12,0.3,40.0,0.62,0.2543275312478947,0.26711592722176136
12,0.3,40.0,0.64,0.2560732219333248,0.26711592722176136
12,0.3,40.0,0.66,0.2552316555587001,0.26711592722176136
12,0.3,40.0,0.68,0.2474077531576554,0.26711592722176136
12,0.3,40.0,0.7000000000000001,0.2430003869495676,0.26711592722176136
12,0.3,40.0,0.72,0.249981372746522,0.26711592722176136
12,0.3,40.0,0.74,0.2595724144647459,0.26711592722176136
12,0.3,50.0,0.0,0.3533476551209364,0.28172895912251056
12,0.3,50.0,0.02,0.3371881815049886,0.28172895912251056
12,0.3,50.0,0.04,0.3419366868142559,0.28172895912251056
12,0.3,50.0,0.06,0.3446670875222062,0.28172895912251056
12,0.3,50.0,0.08,0.3225446948034882,0.28172895912251056
12,0.3,50.0,0.1,0.3007363637261888,0.28172895912251056
12,0.3,50.0,0.12,0.2892498601903184,0.28172895912251056
12,0.3,50.0,0.14,0.2833032261126301,0.28172895912251056
12,0.3,50.0,0.16,0.2732086547183967,0.28172895912251056
12,0.3,50.0,0.18,0.2627075044162519,0.28172895912251056
12,0.3,50.0,0.2,0.2584368479111248,0.28172895912251056
12,0.3,50.0,0.22,0.2727976807826894,0.28172895912251056
12,0.3,50.0,0.24,0.2642154636807786,0.28172895912251056
12,0.3,50.0,0.26,0.2745271203986866,0.28172895912251056
12,0.3,50.0,0.28,0.2699000594329483,0.28172895912251056
12,0.3,50.0,0.3,0.2630386254995803,0.28172895912251056
12,0.3,50.0,0.32,0.2585634413327929,0.28172895912251056
12,0.3,50.0,0.34,0.2592594839103365,0.28172895912251056
12,0.3,50.0,0.36,0.2648459384920733,0.28172895912251056
12,0.3,50.0,0.38,0.2713497029913045,0.28172895912251056
12,0.3,50.0,0.4,0.273444319997947,0.28172895912251056
12,0.3,50.0,0.42,0.2653202661503811,0.28172895912251056
12,0.3,50.0,0.44,0.2751488561228218,0.28172895912251056
12,0.3,50.0,0.46,0.2761850997194701,0.28172895912251056
12,0.3,50.0,0.48,0.2578945363631805,0.28172895912251056
12,0.3,50.0,0.5,0.2640738054651432,0.28172895912251056
12,0.3,50.0,0.52,0.2644382283224136,0.28172895912251056
12,0.3,50.0,0.54,0.2588691089639592,0.28172895912251056
12,0.3,50.0,0.56,0.2605363952482386,0.28172895912251056
12,0.3,50.0,0.58,0.2647084057354892,0.28172895912251056
12,0.3,50.0,0.6,0.2692727261748163,0.28172895912251056
12,0.3,50.0,0.62,0.2620787289475391,0.28172895912251056
12,0.3,50.0,0.64,0.2808046562319967,0.28172895912251056
12,0.3,50.0,0.66,0.2755700474108656,0.28172895912251056
12,0.3,50.0,0.68,0.2628837436490421,0.28172895912251056
12,0.3,50.0,0.7000000000000001,0.2579106461186323,0.28172895912251056
12,0.3,50.0,0.72,0.2584760502234529,0.28172895912251056
12,0.3,50.0,0.74,0.2514790239916039,0.28172895912251056
12,0.3,100.0,0.0,0.3408273033820014,0.29849215875881724
12,0.3,100.0,0.02,0.3360241799757633,0.29849215875881724
12,0.3,100.0,0.04,0.3141978544995337,0.29849215875881724
12,0.3,100.0,0.06,0.3199710584018228,0.29849215875881724
12,0.3,100.0,0.08,0.3154795515279454,0.29849215875881724
12,0.3,100.0,0.1,0.3060511074145023,0.29849215875881724
12,0.3,100.0,0.12,0.304615997902898,0.29849215875881724
12,0.3,100.0,0.14,0.3031022478529306,0.29849215875881724
12,0.3,100.0,0.16,0.3089771966878943,0.29849215875881724
12,0.3,100.0,0.18,0.2987820495247889,0.29849215875881724
12,0.3,100.0,0.2,0.2981364482983071,0.29849215875881724
12,0.3,100.0,0.22,0.2863128156999673,0.29849215875881724
12,0.3,100.0,0.24,0.2811646633902255,0.29849215875881724
12,0.3,100.0,0.26,0.3039221748182441,0.29849215875881724
12,0.3,100.0,0.28,0.3308772332628446,0.29849215875881724
12,0.3,100.0,0.3,0.3365620585238706,0.29849215875881724
12,0.3,100.0,0.32,0.3372656372569829,0.29849215875881724
12,0.3,100.0,0.34,0.3376384353118097,0.29849215875881724
12,0.3,100.0,0.36,0.3378278850356322,0.29849215875881724
12,0.3,100.0,0.38,0.3376471509227888,0.29849215875881724
12,0.3,100.0,0.4,0.337499166820094,0.29849215875881724
12,0.3,100.0,0.42,0.3372556133074216,0.29849215875881724
12,0.3,100.0,0.44,0.3372338050155211,0.29849215875881724
12,0.3,100.0,0.46,0.3371450432739727,0.29849215875881724
12,0.3,100.0,0.48,0.3371633733154665,0.29849215875881724
12,0.3,100.0,0.5,0.3370603640649445,0.29849215875881724
12,0.3,100.0,0.52,0.3371662061495598,0.29849215875881724
12,0.3,100.0,0.54,0.3372097089641377,0.29849215875881724
12,0.3,100.0,0.56,0.3371472891024058,0.29849215875881724
12,0.3,100.0,0.58,0.3371450523363871,0.29849215875881724
12,0.3,100.0,0.6,0.3371537143937081,0.29849215875881724
12,0.3,100.0,0.62,0.3372393254596864,0.29849215875881724
12,0.3,100.0,0.64,0.3372641792405855,0.29849215875881724
12,0.3,100.0,0.66,0.3372873118935349,0.29849215875881724
12,0.3,100.0,0.68,0.3372664073602295,0.29849215875881724
12,0.3,100.0,0.7000000000000001,0.3373295525113907,0.29849215875881724
12,0.3,100.0,0.72,0.337341016162177,0.29849215875881724
12,0.3,100.0,0.74,0.3373907353911528,0.29849215875881724
13,0.3,0.0,0.0,0.3365389571908264,0.2489897901428378
13,0.3,0.0,0.02,0.3287442894783592,0.2489897901428378
13,0.3,0.0,0.04,0.3223338472266751,0.2489897901428378
13,0.3,0.0,0.06,0.2983155166308056,0.2489897901428378
13,0.3,0.0,0.08,0.2942231258476724,0.2489897901428378
13,0.3,0.0,0.1,0.2769594246404726,0.2489897901428378
13,0.3,0.0,0.12,0.2619641425001511,0.2489897901428378
13,0.3,0.0,0.14,0.2517482741655698,0.2489897901428378
13,0.3,0.0,0.16,0.2468217740852666,0.2489897901428378
13,0.3,0.0,0.18,0.2469467573893945,0.2489897901428378
13,0.3,0.0,0.2,0.2439233174611287,0.2489897901428378
13,0.3,0.0,0.22,0.2440197089809999,0.2489897901428378
13,0.3,0.0,0.24,0.241167561325937,0.2489897901428378
