p,D,seed,DX,D_diff,time,abs_theta
0.0,0.0,12,0.05357142857142857,30.0,0.37,0.6702297925949097
0.0,0.0,12,0.05357142857142857,30.0,0.38,0.5799685716629028
0.0,0.0,12,0.05357142857142857,30.0,0.39,0.42077237367630005
0.0,0.0,12,0.05357142857142857,30.0,0.4,0.4823679029941559
0.0,0.0,12,0.05357142857142857,30.0,0.41000000000000003,0.5040209293365479
0.0,0.0,12,0.05357142857142857,30.0,0.42,0.3847486078739166
0.0,0.0,12,0.05357142857142857,30.0,0.43,0.16262325644493103
0.0,0.0,12,0.05357142857142857,30.0,0.44,0.15899616479873657
0.0,0.0,12,0.05357142857142857,30.0,0.45,0.059889163821935654
0.0,0.0,12,0.05357142857142857,30.0,0.46,0.004695766139775515
0.0,0.0,12,0.05357142857142857,30.0,0.47000000000000003,0.2712079882621765
0.0,0.0,12,0.05357142857142857,30.0,0.48,0.21321330964565277
0.0,0.0,12,0.05357142857142857,30.0,0.49,0.1256995052099228
0.0,0.0,12,0.05357142857142857,30.0,0.5,0.04637688398361206
0.0,0.0,12,0.05357142857142857,30.0,0.51,0.11024931073188782
0.0,0.0,12,0.05357142857142857,30.0,0.52,0.24848155677318573
0.0,0.0,12,0.05357142857142857,30.0,0.53,0.5822913646697998
0.0,0.0,12,0.05357142857142857,30.0,0.54,0.6640983819961548
0.0,0.0,12,0.05357142857142857,30.0,0.55,0.863134503364563
0.0,0.0,12,0.05357142857142857,30.0,0.56,0.8959916830062866
0.0,0.0,12,0.05357142857142857,30.0,0.5700000000000001,0.8576061725616455
0.0,0.0,12,0.05357142857142857,30.0,0.58,0.3743561804294586
0.0,0.0,12,0.05357142857142857,30.0,0.59,0.3180598318576813
0.0,0.0,12,0.05357142857142857,30.0,0.6,0.0702584832906723
0.0,0.0,12,0.05357142857142857,30.0,0.61,0.2564069628715515
0.0,0.0,12,0.05357142857142857,30.0,0.62,0.08973951637744904
0.0,0.0,12,0.05357142857142857,30.0,0.63,0.013700120151042938
0.0,0.0,12,0.05357142857142857,30.0,0.64,0.33162835240364075
0.0,0.0,12,0.05357142857142857,30.0,0.65,0.30298128724098206
0.0,0.0,12,0.05357142857142857,30.0,0.66,0.4377481937408447
0.0,0.0,12,0.05357142857142857,30.0,0.67,0.5307256579399109
0.0,0.0,12,0.05357142857142857,30.0,0.68,0.6717535853385925
0.0,0.0,12,0.05357142857142857,30.0,0.6900000000000001,0.6724014282226562
0.0,0.0,12,0.05357142857142857,30.0,0.7000000000000001,0.696462869644165
0.0,0.0,12,0.05357142857142857,30.0,0.71,0.7717456221580505
0.0,0.0,12,0.05357142857142857,30.0,0.72,0.7498515844345093
0.0,0.0,12,0.05357142857142857,30.0,0.73,0.41371363401412964
0.0,0.0,12,0.05357142857142857,30.0,0.74,0.3381538391113281
0.0,0.0,12,0.05357142857142857,30.0,0.75,0.6211497783660889
0.0,0.0,12,0.05357142857142857,100.0,0.0,0.3657021224498749
0.0,0.0,12,0.05357142857142857,100.0,0.01,0.40870004892349243
0.0,0.0,12,0.05357142857142857,100.0,0.02,0.40918195247650146
0.0,0.0,12,0.05357142857142857,100.0,0.03,0.0029397679027169943
0.0,0.0,12,0.05357142857142857,100.0,0.04,0.3208291828632355
0.0,0.0,12,0.05357142857142857,100.0,0.05,0.0380588136613369
0.0,0.0,12,0.05357142857142857,100.0,0.06,0.4051186442375183
0.0,0.0,12,0.05357142857142857,100.0,0.07,0.4599417746067047
0.0,0.0,12,0.05357142857142857,100.0,0.08,0.4734806418418884
0.0,0.0,12,0.05357142857142857,100.0,0.09,0.31920745968818665
0.0,0.0,12,0.05357142857142857,100.0,0.1,0.04728506878018379
0.0,0.0,12,0.05357142857142857,100.0,0.11,0.09557019919157028
0.0,0.0,12,0.05357142857142857,100.0,0.12,0.13194140791893005
0.0,0.0,12,0.05357142857142857,100.0,0.13,0.0890364795923233
0.0,0.0,12,0.05357142857142857,100.0,0.14,0.0019098486518487334
0.0,0.0,12,0.05357142857142857,100.0,0.15,0.2922478914260864
0.0,0.0,12,0.05357142857142857,100.0,0.16,0.2925412654876709
0.0,0.0,12,0.05357142857142857,100.0,0.17,0.4685715138912201
0.0,0.0,12,0.05357142857142857,100.0,0.18,0.12654457986354828
0.0,0.0,12,0.05357142857142857,100.0,0.19,0.5029520392417908
0.0,0.0,12,0.05357142857142857,100.0,0.2,0.0049579450860619545
0.0,0.0,12,0.05357142857142857,100.0,0.21,0.4672515392303467
0.0,0.0,12,0.05357142857142857,100.0,0.22,0.47525301575660706
0.0,0.0,12,0.05357142857142857,100.0,0.23,0.1800084412097931
0.0,0.0,12,0.05357142857142857,100.0,0.24,0.008017431944608688
0.0,0.0,12,0.05357142857142857,100.0,0.25,0.05480100214481354
0.0,0.0,12,0.05357142857142857,100.0,0.26,0.12685202062129974
0.0,0.0,12,0.05357142857142857,100.0,0.27,0.1269111931324005
0.0,0.0,12,0.05357142857142857,100.0,0.28,0.17101123929023743
0.0,0.0,12,0.05357142857142857,100.0,0.29,0.5624805092811584
0.0,0.0,12,0.05357142857142857,100.0,0.3,0.616412341594696
0.0,0.0,12,0.05357142857142857,100.0,0.31,0.599410891532898
0.0,0.0,12,0.05357142857142857,100.0,0.32,0.30335748195648193
0.0,0.0,12,0.05357142857142857,100.0,0.33,0.250127375125885
0.0,0.0,12,0.05357142857142857,100.0,0.34,0.31558066606521606
0.0,0.0,12,0.05357142857142857,100.0,0.35000000000000003,0.31750351190567017
0.0,0.0,12,0.05357142857142857,100.0,0.36,0.05568381026387215
0.0,0.0,12,0.05357142857142857,100.0,0.37,0.16720731556415558
0.0,0.0,12,0.05357142857142857,100.0,0.38,0.12371741235256195
0.0,0.0,12,0.05357142857142857,100.0,0.39,0.24999649822711945
0.0,0.0,12,0.05357142857142857,100.0,0.4,0.09906614571809769
0.0,0.0,12,0.05357142857142857,100.0,0.41000000000000003,0.1911276876926422
0.0,0.0,12,0.05357142857142857,100.0,0.42,0.3870404362678528
0.0,0.0,12,0.05357142857142857,100.0,0.43,0.2020665407180786
0.0,0.0,12,0.05357142857142857,100.0,0.44,0.1076381728053093
0.0,0.0,12,0.05357142857142857,100.0,0.45,0.17946529388427734
0.0,0.0,12,0.05357142857142857,100.0,0.46,0.2955159544944763
0.0,0.0,12,0.05357142857142857,100.0,0.47000000000000003,0.281296044588089
0.0,0.0,12,0.05357142857142857,100.0,0.48,0.26891088485717773
0.0,0.0,12,0.05357142857142857,100.0,0.49,0.18154780566692352
0.0,0.0,12,0.05357142857142857,100.0,0.5,0.0011576440883800387
0.0,0.0,12,0.05357142857142857,100.0,0.51,0.1685030311346054
0.0,0.0,12,0.05357142857142857,100.0,0.52,0.31521984934806824
0.0,0.0,12,0.05357142857142857,100.0,0.53,0.12441165745258331
0.0,0.0,12,0.05357142857142857,100.0,0.54,0.04246440902352333
0.0,0.0,12,0.05357142857142857,100.0,0.55,0.039921198040246964
0.0,0.0,12,0.05357142857142857,100.0,0.56,0.034421395510435104
0.0,0.0,12,0.05357142857142857,100.0,0.5700000000000001,0.22397670149803162
0.0,0.0,12,0.05357142857142857,100.0,0.58,0.35755452513694763
0.0,0.0,12,0.05357142857142857,100.0,0.59,0.23975983262062073
0.0,0.0,12,0.05357142857142857,100.0,0.6,0.259647935628891
0.0,0.0,12,0.05357142857142857,100.0,0.61,0.4186912477016449
0.0,0.0,12,0.05357142857142857,100.0,0.62,0.43050870299339294
0.0,0.0,12,0.05357142857142857,100.0,0.63,0.18910858035087585
0.0,0.0,12,0.05357142857142857,100.0,0.64,0.06286425143480301
0.0,0.0,12,0.05357142857142857,100.0,0.65,0.1564694344997406
0.0,0.0,12,0.05357142857142857,100.0,0.66,0.004114643670618534
0.0,0.0,12,0.05357142857142857,100.0,0.67,0.07028026133775711
0.0,0.0,12,0.05357142857142857,100.0,0.68,0.029363805428147316
0.0,0.0,12,0.05357142857142857,100.0,0.6900000000000001,0.16722559928894043
0.0,0.0,12,0.05357142857142857,100.0,0.7000000000000001,0.28849169611930847
0.0,0.0,12,0.05357142857142857,100.0,0.71,0.5647173523902893
0.0,0.0,12,0.05357142857142857,100.0,0.72,0.5847691297531128
0.0,0.0,12,0.05357142857142857,100.0,0.73,0.26108455657958984
0.0,0.0,12,0.05357142857142857,100.0,0.74,0.2484809309244156
